"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
0.5,61.05,-19.6579331661898,-1.31326370705398,2286.61601266065,5.17239552775002,200.121183172999
0.5,61.1,-19.4770044973629,-1.34300101732325,2288.68950059953,5.17648740516297,200.26386691486
0.5,61.15,-19.238618878384,-1.37114078142024,2290.76296089526,5.18057868870159,200.406415012628
0.5,61.2,-18.9512114672534,-1.39737918457732,2292.83639331141,5.18466938110014,200.548827216473
0.5,61.25,-18.6264760588564,-1.42157258153239,2294.90979761336,5.18875948508168,200.691103279639
0.5,61.3,-18.2769339303029,-1.44371735927578,2296.98317356827,5.19284900335811,200.833242958426
0.5,61.35,-17.9140174620102,-1.46392657580877,2299.05652094507,5.19693793863017,200.975246012177
0.5,61.4,-17.5469811844489,-1.48240713824117,2301.12983951444,5.20102629358753,201.117112203263
0.5,61.45,-17.1825631754236,-1.49943969716632,2303.20312904884,5.20511407090874,201.258841297062
0.5,61.5,-16.8251434185554,-1.51536226377439,2305.27638932244,5.20920127326133,201.400433061947
0.5,61.55,-16.4771441186775,-1.53055780729988,2307.34962011116,5.21328790330179,201.541887269272
0.5,61.6,-16.139491959006,-1.54544567978439,2309.42282119263,5.21737396367562,201.683203693351
0.5,61.65,-15.8120433693517,-1.56047654090076,2311.4959923462,5.22145945701737,201.824382111446
0.5,61.7,-15.4939326636169,-1.57613043053584,2313.56913335293,5.22554438595065,201.96542230375
0.5,61.75,-15.1838368383097,-1.59291769833392,2315.64224399556,5.22962875308816,202.106324053373
0.5,61.8,-14.8801666683372,-1.61138260800714,2317.71532405851,5.23371256103175,202.247087146324
0.5,61.85,-14.5811989435276,-1.6321095684462,2319.78837332789,5.23779581237242,202.387711371494
0.5,61.9,-14.2851646268932,-1.65573209463058,2321.86139159145,5.24187850969034,202.528196520647
0.5,61.95,-13.9903055603381,-1.6829447685417,2323.93437863862,5.24596065555492,202.668542388398
0.5,62,-13.6949097267325,-1.71451865872098,2326.00733426045,5.25004225252484,202.808748772198
0.5,62.05,-13.3973327209102,-1.75132087542538,2328.08025824966,5.25412330314801,202.948815472323
0.5,62.1,-13.0960112368252,-1.79433919740329,2330.15315040055,5.25820380996171,203.088742291853
0.5,62.15,-12.7894730804685,-1.84471301764077,2332.22601050908,5.26228377549251,203.228529036662
0.5,62.2,-12.4763474268729,-1.90377222802709,2334.2988383728,5.26636320225641,203.368175515398
0.5,62.25,-12.1553787010181,-1.97308609664411,2336.37163379084,5.27044209275877,203.507681539469
0.5,62.3,-11.8254475388253,-2.05452466268764,2338.44439656395,5.27452044949442,203.64704692303
0.5,62.35,-11.4856027617521,-2.15033560538189,2340.51712649444,5.27859827494764,203.786271482964
0.5,62.4,-11.1351091822708,-2.26323973994556,2342.5898233862,5.28267557159222,203.925355038871
0.5,62.45,-10.773517354265,-2.39654781326137,2344.66248704468,5.2867523418915,204.064297413047
0.5,62.5,-10.4007630579283,-2.55429915658062,2346.73511727688,5.29082858829835,204.203098430475
0.5,62.55,-10.017306201864,-2.74141698335673,2348.80771389135,5.29490431325526,204.341757918806
0.5,62.6,-9.6243204804534,-2.96386151217547,2350.88027669816,5.29897951919436,204.480275708346
0.5,62.65,-9.22394549256005,-3.22873209802004,2352.95280550893,5.30305420853741,204.618651632038
0.5,62.7,-8.81960998088489,-3.54420604780953,2355.02530013678,5.30712838369589,204.75688552545
0.5,62.75,-8.41642454956319,-3.91907178405252,2357.09776039634,5.311202047071,204.89497722676
0.5,62.8,-8.02161865435124,-4.36135935181154,2359.17018610374,5.31527520105369,205.032926576739
0.5,62.85,-7.64495248311395,-4.87511292992168,2361.24257707661,5.31934784802471,205.170733418736
0.5,62.9,-7.29896537119686,-5.45368564560989,2363.31493313404,5.32341999035462,205.308397598667
0.5,62.95,-6.99883916098112,-6.06762153091549,2365.38725409663,5.32749163040384,205.445918964994
0.5,63,-6.76160110452194,-6.64780432722626,2367.45953978642,5.33156277052268,205.583297368718
0.55,57,-19.8698594991975,-0.791523276371051,2138.69187668747,4.81421886705367,191.128972031662
0.55,57.05,-20.298172590581,-0.786026868719115,2140.75929073726,4.81832387562965,191.253142631938
0.55,57.1,-20.715749599593,-0.782580947387328,2142.82668106775,4.82242831467549,191.377179603762
0.55,57.15,-21.1182523053126,-0.781128381852046,2144.89404744167,4.82653218672781,191.501082790352
0.55,57.2,-21.5023466461756,-0.781621859062789,2146.96138962355,4.83063549431269,191.62485203757
0.55,57.25,-21.8654907362875,-0.784022835055521,2149.0287073797,4.83473823994569,191.748487193905
0.55,57.3,-22.2057676745451,-0.788300010082202,2151.09600047823,4.8388404261319,191.871988110458
0.55,57.35,-22.5217619487065,-0.794427450290902,2153.16326868899,4.84294205536594,191.995354640929
0.55,57.4,-22.8124744949686,-0.802382476075978,2155.23051178363,4.84704313013201,192.118586641595
0.55,57.45,-23.077270518201,-0.812143426570544,2157.29772953552,4.85114365290393,192.241683971301
0.55,57.5,-23.3158547549903,-0.823687394176329,2159.36492171978,4.85524362614513,192.364646491441
0.55,57.55,-23.5282703539145,-0.836988005092025,2161.43208811327,4.85934305230875,192.487474065942
0.55,57.6,-23.7149197995245,-0.852013303626211,2163.49922849454,4.86344193383762,192.610166561252
0.55,57.65,-23.8766095310412,-0.86872378122851,2165.56634264389,4.8675402731643,192.73272384632
0.55,57.7,-24.0146247066018,-0.887070576660719,2167.63343034329,4.87163807271112,192.855145792585
0.55,57.75,-24.1308481060013,-0.906993862102078,2169.70049137641,4.87573533489021,192.977432273959
0.55,57.8,-24.2279495647238,-0.928421421413755,2171.7675255286,4.87983206210354,193.099583166809
0.55,57.85,-24.3096932767016,-0.951267421187849,2173.83453258687,4.88392825674294,193.221598349946
0.55,57.9,-24.3814455339284,-0.975431372323535,2175.90151233992,4.88802392119014,193.343477704609
0.55,57.95,-24.4510203637312,-1.00079727936632,2177.96846457806,4.8921190578168,193.465221114447
0.55,58,-24.5300600139532,-1.02723297634479,2180.03538909326,4.89621366898453,193.586828465507
0.55,58.05,-24.6360656875872,-1.05458965097237,2182.10228567913,4.90030775704496,193.708299646218
0.55,58.1,-24.7941598640531,-1.08270156350082,2184.16915413088,4.90440132433974,193.829634547376
0.55,58.15,-25.0319363583955,-1.11138597189158,2186.23599424536,4.90849437320056,193.950833062129
0.55,58.2,-25.3383395149505,-1.14044328100665,2188.302805821,4.91258690594922,194.071895085962
0.55,58.25,-25.530055518485,-1.16965743992142,2190.36958865782,4.91667892489767,194.192820516683
0.55,58.3,-25.2242566174986,-1.19879661794304,2192.43634255744,4.92077043234798,194.313609254407
0.55,58.35,-24.4461519017122,-1.22761419619924,2194.50306732305,4.92486143059242,194.434261201543
0.55,58.4,-23.666146194265,-1.25585011747204,2196.56976275939,4.92895192191352,194.554776262776
0.55,58.45,-23.0796489929935,-1.28323264204492,2198.63642867277,4.93304190858403,194.675154345058
0.55,58.5,-22.6480295360658,-1.30948056152756,2200.70306487104,4.93713139286702,194.795395357587
0.55,58.55,-22.3067785533695,-1.33430592585329,2202.7696711636,4.94122037701586,194.915499211798
0.55,58.6,-22.014660068891,-1.35741734104009,2204.83624736135,4.9453088632743,195.035465821345
0.55,58.65,-21.7495160812909,-1.3785238972935,2206.90279327674,4.94939685387647,195.155295102089
0.55,58.7,-21.5000809157894,-1.39733978946711,2208.96930872371,4.95348435104692,195.274986972081
0.55,58.75,-21.2609434366214,-1.41358969620981,2211.0357935177,4.95757135700069,195.394541351549
0.55,58.8,-21.0298999630963,-1.42701499246916,2213.10224747566,4.96165787394328,195.513958162885
0.55,58.85,-20.8066036214573,-1.43738088536929,2215.168670416,4.96574390407071,195.63323733063
0.55,58.9,-20.5918746152851,-1.44448458969077,2217.23506215861,4.96982944956959,195.75237878146
0.55,58.95,-20.3873489922971,-1.44816470080795,2219.30142252486,4.9739145126171,195.871382444168
