"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
0.5,38.8,-42.9840803452822,-0.315182834881892,1367.89081206167,3.31107427930446,72.5859014489991
0.5,38.85,-42.9581706119237,-0.315281641626,1369.74615796176,3.31532715585036,72.5867696758134
0.5,38.9,-42.9349735916866,-0.31537697605855,1371.60167952867,3.31958025569891,72.5876343868531
0.5,38.95,-42.9144963034031,-0.315468819709236,1373.45737652534,3.32383357896845,72.5884955683775
0.5,39,-42.8967485535702,-0.315557167183041,1375.31324871532,3.32808712577811,72.5893532068535
0.5,39.05,-42.8817428290711,-0.315642027235814,1377.16929586269,3.33234089624765,72.5902072889557
0.5,39.1,-42.8694941859328,-0.315723423837195,1379.02551773212,3.3365948904972,72.5910578015665
0.5,39.15,-42.8600201339103,-0.315801397219678,1380.88191408887,3.34084910864708,72.5919047317774
0.5,39.2,-42.8533405167264,-0.315876004912679,1382.73848469876,3.34510355081759,72.5927480668882
0.5,39.25,-42.8494773878395,-0.315947322760383,1384.59522932821,3.34935821712878,72.5935877944084
0.5,39.3,-42.8484548816562,-0.31601544592219,1386.4521477442,3.35361310770028,72.5944239020567
0.5,39.35,-42.8502990801645,-0.316080489854586,1388.30923971432,3.35786822265106,72.595256377762
0.5,39.4,-42.8550378750217,-0.316142591273224,1390.16650500672,3.36212356209927,72.5960852096628
0.5,39.45,-42.8627008251957,-0.316201909094061,1392.02394339017,3.36637912616199,72.5969103861085
0.5,39.5,-42.8733190103314,-0.316258625352293,1393.881554634,3.37063491495508,72.5977318956585
0.5,39.55,-42.88692488009,-0.316312946097979,1395.73933850815,3.37489092859294,72.5985497270832
0.5,39.6,-42.9035520997843,-0.316365102267057,1397.59729478316,3.37914716718834,72.5993638693637
0.5,39.65,-42.9232353927217,-0.316415350526646,1399.45542323013,3.3834036308522,72.6001743116923
0.5,39.7,-42.9460103797464,-0.316463974093368,1401.3137236208,3.38766031969343,72.600981043472
0.5,39.75,-42.9719134165599,-0.316511283523546,1403.17219572748,3.3919172338187,72.6017840543172
0.5,39.8,-43.000981429484,-0.316557617474026,1405.0308393231,3.39617437333227,72.6025833340535
0.5,39.85,-43.0332517504151,-0.316603343432502,1406.88965418117,3.40043173833581,72.6033788727176
0.5,39.9,-43.0687619517967,-0.316648858416061,1408.74864007583,3.40468932892817,72.6041706605574
0.5,39.95,-43.107549682515,-0.316694589636886,1410.6077967818,3.40894714520523,72.604958688032
0.5,40,-43.1496525056914,-0.316740995133794,1412.46712407442,3.41320518725971,72.6057429458116
0.5,40.05,-43.1951077394076,-0.316788564368574,1414.32662172964,3.41746345518096,72.6065234247774
0.5,40.1,-43.2439523014499,-0.316837818785875,1416.18628952401,3.4217219490548,72.6073001160215
0.5,40.15,-43.2962225592038,-0.31688931233554,1418.0461272347,3.42598066896333,72.608073010847
0.5,40.2,-43.3519541858561,-0.316943631956223,1419.90613463948,3.43023961498475,72.6088421007671
0.5,40.25,-43.4111820240795,-0.317001398019165,1421.76631151675,3.43449878719317,72.6096073775059
0.5,40.3,-43.4739399583758,-0.317063264731098,1423.62665764552,3.43875818565845,72.6103688329977
0.5,40.35,-43.5402607972409,-0.317129920495067,1425.4871728054,3.44301781044599,72.6111264593865
0.5,40.4,-43.6101761662842,-0.317202088228213,1427.34785677664,3.4472776616166,72.6118802490262
0.5,40.45,-43.6837164133938,-0.317280525635469,1429.2087093401,3.45153773922628,72.6126301944803
0.5,40.5,-43.7609105269745,-0.317366025438083,1431.06973027726,3.45579804332609,72.6133762885213
0.5,40.55,-43.8417860682167,-0.317459415556127,1432.93091937022,3.46005857396192,72.6141185241305
0.5,40.6,-43.9263691182611,-0.317561559243898,1434.79227640171,3.46431933117439,72.6148568944976
0.5,40.65,-44.014684241026,-0.317673355177443,1436.65380115507,3.4685803149986,72.6155913930207
0.5,40.7,-44.1067544623509,-0.317795737493234,1438.51549341429,3.47284152546405,72.6163220133053
