"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1)) []","re(Gamma(1)) []","re(Zo(1)) []"
0.5,57,-30.9122932708625,-0.619443301790689,2099.10261155992,4.83164337994954,117.229863865728
0.5,57.05,-30.8512248849942,-0.635489160969015,2101.11628644216,4.83592860270651,117.247548071709
0.5,57.1,-30.788679601188,-0.65075998686131,2103.13004802603,4.84021355656389,117.265209515883
0.5,57.15,-30.7246895917745,-0.665287835978831,2105.14389603773,4.84449824210631,117.282848219959
0.5,57.2,-30.6592935721702,-0.67910384682814,2107.15783020431,4.84878265991554,117.300464205803
0.5,57.25,-30.5925373707584,-0.692238248751911,2109.17185025366,4.85306681057048,117.318057495437
0.5,57.3,-30.5244745483409,-0.704720372879139,2111.18595591448,4.85735069464719,117.335628111039
0.5,57.35,-30.4551670719039,-0.716578664943858,2113.20014691633,4.86163431271889,117.353176074938
0.5,57.4,-30.3846860477369,-0.727840699748036,2115.21442298958,4.86591766535598,117.370701409616
0.5,57.45,-30.3131125191977,-0.738533197060258,2117.22878386546,4.87020075312605,117.388204137703
0.5,57.5,-30.2405383346034,-0.7486820387576,2119.24322927598,4.87448357659387,117.405684281976
0.5,57.55,-30.1670670908288,-0.758312287032983,2121.25775895399,4.87876613632142,117.42314186536
0.5,57.6,-30.0928151581705,-0.767448203504934,2123.27237263317,4.88304843286792,117.440576910923
0.5,57.65,-30.0179127918511,-0.77611326908039,2125.28707004799,4.88733046678981,117.457989441873
0.5,57.7,-29.9425053351382,-0.784330204434488,2127.30185093375,4.89161223864074,117.475379481563
0.5,57.75,-29.8667545183931,-0.792120990983638,2129.31671502655,4.89589374897165,117.492747053481
0.5,57.8,-29.7908398573656,-0.799506892240188,2131.33166206329,4.90017499833073,117.510092181255
0.5,57.85,-29.7149601526396,-0.80650847544791,2133.34669178167,4.90445598726343,117.527414888648
0.5,57.9,-29.6393350902342,-0.813145633408185,2135.36180392022,4.9087367163125,117.544715199555
0.5,57.95,-29.5642069408646,-0.819437606416394,2137.37699821822,4.91301718601799,117.561993138007
0.5,58,-29.4898423521908,-0.825403004237265,2139.39227441577,4.91729739691724,117.579248728162
0.5,58.05,-29.4165342244034,-0.831059828056345,2141.40763225376,4.9215773495449,117.596481994309
0.5,58.1,-29.3446036546562,-0.836425492352645,2143.42307147385,4.92585704443298,117.613692960865
0.5,58.15,-29.2744019300494,-0.841516846644808,2145.43859181851,4.9301364821108,117.630881652371
0.5,58.2,-29.2063125420809,-0.846350197069876,2147.45419303097,4.93441566310505,117.648048093493
0.5,58.25,-29.140753187717,-0.850941327759783,2149.46987485525,4.93869458793977,117.66519230902
0.5,58.3,-29.0781777135815,-0.855305521986399,2151.48563703614,4.94297325713637,117.682314323862
0.5,58.35,-29.0190779504273,-0.859457583051044,2153.50147931919,4.94725167121365,117.699414163048
0.5,58.4,-28.9639853753786,-0.863411854898992,2155.51740145075,4.9515298306878,117.716491851726
0.5,58.45,-28.913472529933,-0.867182242443507,2157.53340317791,4.95580773607243,117.733547415158
0.5,58.5,-28.8681541131339,-0.870782231587832,2159.54948424854,4.96008538787855,117.750580878724
0.5,58.55,-28.8286876626397,-0.874224908936451,2161.56564441126,4.9643627866146,117.767592267915
0.5,58.6,-28.7957737328536,-0.877522981189911,2163.58188341545,4.96863993278647,117.784581608334
0.5,58.65,-28.7701554803158,-0.880688794219548,2165.59820101125,4.97291682689749,117.801548925696
0.5,58.7,-28.7526175738386,-0.883734351820338,2167.61459694956,4.97719346944845,117.818494245822
0.5,58.75,-28.7439843621222,-0.886671334141258,2169.63107098201,4.98146986093761,117.835417594643
0.5,58.8,-28.7451172564739,-0.889511115793313,2171.64762286099,4.98574600186074,117.852318998194
0.5,58.85,-28.7569113220872,-0.892264783635425,2173.66425233963,4.99002189271106,117.869198482616
0.5,58.9,-28.7802911188714,-0.894943154237893,2175.68095917181,4.99429753397934,117.886056074151
0.5,58.95,-28.8162058918852,-0.897556791021851,2177.69774311214,4.99857292615383,117.902891799143
0.5,59,-28.8656242806672,-0.900116021071008,2179.71460391597,5.00284806972034,117.919705684037
0.5,59.05,-28.9295287933923,-0.90263095160896,2181.73154133938,5.00712296516218,117.936497755376
0.5,59.1,-29.0089103715779,-0.9051114861311,2183.74855513918,5.01139761296025,117.953268039799
0.5,59.15,-29.1047634484099,-0.907567340174775,2185.76564507292,5.01567201359299,117.970016564043
0.5,59.2,-29.2180819721553,-0.91000805670417,2187.78281089885,5.01994616753642,117.986743354937
0.5,59.25,-29.3498569187351,-0.912443021077664,2189.80005237598,5.02422007526413,118.003448439404
0.5,59.3,-29.5010758480743,-0.914881475554268,2191.81736926401,5.02849373724731,118.020131844459
0.5,59.35,-29.6727250623349,-0.917332533282075,2193.83476132336,5.03276715395477,118.036793597206
0.5,59.4,-29.8657948974613,-0.919805191694855,2195.85222831518,5.03704032585291,118.053433724839
0.5,59.45,-30.0812886213634,-0.922308345222383,2197.86977000132,5.04131325340579,118.07005225464
0.5,59.5,-30.320235322081,-0.924850797194828,2199.88738614434,5.04558593707508,118.086649213974
0.5,59.55,-30.5837070454495,-0.927441270791066,2201.90507650752,5.0498583773201,118.103224630294
0.5,59.6,-30.8728402761111,-0.930088418843536,2203.92284085483,5.05413057459786,118.119778531135
0.5,59.65,-31.1888616266986,-0.932800832267153,2205.94067895094,5.05840252936301,118.136310944114
0.5,59.7,-31.5331172601103,-0.93558704682514,2207.95859056124,5.0626742420679,118.15282189693
0.5,59.75,-31.907105024216,-0.938455547878447,2209.97657545179,5.06694571316256,118.169311417361
0.5,59.8,-32.3125073478591,-0.941414772685425,2211.99463338936,5.07121694309475,118.185779533262
0.5,59.85,-32.7512213010889,-0.944473109721651,2214.01276414141,5.07548793230991,118.202226272566
0.5,59.9,-33.2253792564035,-0.947638894373126,2216.03096747608,5.07975868125124,118.218651663283
0.5,59.95,-33.7373481951256,-0.950920400215257,2218.04924316222,5.08402919035966,118.235055733494
0.5,60,-34.2896858569563,-0.954325824920504,2220.06759096934,5.08829946007383,118.251438511357
0.5,60.05,-34.8850139276686,-0.957863269633612,2222.08601066764,5.09256949083019,118.267800025099
0.5,60.1,-35.5257356318245,-0.961540710408567,2224.104502028,5.09683928306295,118.28414030302
0.5,60.15,-36.2134659266218,-0.965365960007985,2226.12306482198,5.10110883720408,118.300459373487
0.5,60.2,-36.9479390914493,-0.969346618015111,2228.1416988218,5.10537815368337,118.316757264938
0.5,60.25,-37.7249909410396,-0.973490006790797,2230.16040380038,5.10964723292838,118.333034005875
0.5,60.3,-38.532990664289,-0.977803090312384,2232.17917953128,5.11391607536452,118.349289624869
0.5,60.35,-39.3469828545934,-0.982292372345904,2234.19802578874,5.118184681415,118.365524150553
0.5,60.4,-40.1204527284427,-0.986963769716387,2236.21694234767,5.12245305150088,118.381737611625
0.5,60.45,-40.7776925700898,-0.991822455641144,2238.23592898364,5.12672118604107,118.397930036845
0.5,60.5,-41.2167400220809,-0.996872667169234,2240.25498547286,5.1309890854523,118.414101455034
0.5,60.55,-41.3376468529971,-1.00211746972148,2242.27411159223,5.13525675014923,118.430251895073
0.5,60.6,-41.0929072787309,-1.0075584705532,2244.29330711927,5.13952418054435,118.446381385902
0.5,60.65,-40.5183084692838,-1.01319547168245,2246.3125718322,5.14379137704806,118.462489956518
0.5,60.7,-39.7092374011885,-1.01902605147819,2248.33190550984,5.14805834006867,118.478577635975
0.5,60.75,-38.769796098539,-1.02504506275451,2250.35130793169,5.15232507001237,118.494644453383
0.5,60.8,-37.7801749520365,-1.03124403398667,2252.37077887788,5.15659156728331,118.510690437906
0.5,60.85,-36.7908468775043,-1.0376104593368,2254.3903181292,5.16085783228355,118.526715618761
0.5,60.9,-35.8294884472759,-1.04412696283178,2256.40992546706,5.16512386541311,118.542720025217
0.5,60.95,-34.9094541285997,-1.05077032268325,2258.42960067353,5.16938966706994,118.558703686595
0.5,61,-34.0360333357314,-1.05751034395953,2260.44934353131,5.17365523764998,118.574666632265
0.5,61.05,-33.2103282407663,-1.06430857240799,2262.46915382371,5.17792057754713,118.590608891645
0.5,61.1,-32.4314694016679,-1.0711168502392,2264.48903133472,5.1821856871533,118.606530494204
0.5,61.15,-31.6978246355783,-1.07787572746373,2266.50897584892,5.18645056685837,118.622431469455
0.5,61.2,-31.0076330373532,-1.08451276153262,2268.52898715154,5.19071521705024,118.638311846957
0.5,61.25,-30.3593179400493,-1.09094076537502,2270.54906502841,5.19497963811483,118.654171656315
0.5,61.3,-29.7516207460497,-1.097056101203,2272.56920926601,5.19924383043609,118.670010927177
0.5,61.35,-29.1836332691458,-1.10273716593282,2274.58941965144,5.20350779439601,118.685829689234
0.5,61.4,-28.6547708535799,-1.10784327378352,2276.6096959724,5.20777153037462,118.701627972217
0.5,61.45,-28.1647097332002,-1.11221421022544,2278.63003801721,5.21203503875003,118.717405805899
0.5,61.5,-27.7133026095833,-1.11567080274682,2280.65044557483,5.21629831989841,118.733163220094
0.5,61.55,-27.300482121267,-1.1180169160484,2282.6709184348,5.22056137419401,118.748900244652
0.5,61.6,-26.9261603150708,-1.11904331329102,2284.69145638728,5.22482420200917,118.764616909463
0.5,61.65,-26.5901318812903,-1.11853380444231,2286.71205922305,5.22908680371435,118.780313244451
0.5,61.7,-26.29198874252,-1.11627399578567,2288.73272673349,5.23334917967811,118.795989279579
0.5,61.75,-26.0310529083125,-1.11206273042922,2290.75345871057,5.23761133026714,118.811645044842
0.5,61.8,-25.8063329777816,-1.10572594990189,2292.77425494688,5.24187325584626,118.82728057027
0.5,61.85,-25.6165072908331,-1.09713222208064,2294.7951152356,5.24613495677842,118.842895885927
0.5,61.9,-25.459933812462,-1.08620862650263,2296.81603937051,5.25039643342476,118.858491021906
0.5,61.95,-25.3346839033474,-1.07295517432544,2298.83702714599,5.25465768614456,118.874066008335
0.5,62,-25.2385947355256,-1.05745562048506,2300.858078357,5.25891871529528,118.889620875369
0.5,62.05,-25.1693336649897,-1.03988256090052,2302.87919279911,5.26317952123258,118.905155653192
0.5,62.1,-25.1244675330879,-1.02049520596992,2304.90037026845,5.26744010431028,118.92067037202
