"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1)) []","re(Gamma(1)) []","re(Zo(1)) []"
0.5,37,-20.3404958382814,-0.74504646530119,1467.1676713602,4.27083990706749,38.7592510108163
0.5,37.05,-20.288576924665,-0.746642750800062,1469.14980982699,4.27568671707214,38.7594872036218
0.5,37.1,-20.2360439636157,-0.748520280479544,1471.13194938974,4.28053280198842,38.7597241956494
0.5,37.15,-20.182867570539,-0.750684116134299,1473.11409005265,4.28537816290945,38.7599619887267
0.5,37.2,-20.1290167031473,-0.753139992063775,1475.09623181991,4.29022280092382,38.7602005846866
0.5,37.25,-20.0744586996295,-0.755894362002363,1477.0783746957,4.29506671711568,38.7604399853672
0.5,37.3,-20.0191593168591,-0.758954449192793,1479.06051868421,4.29990991256469,38.7606801926122
0.5,37.35,-19.9630827691,-0.762328299861264,1481.04266378963,4.30475238834611,38.7609212082702
0.5,37.4,-19.9061917677451,-0.766024840368778,1483.02481001615,4.30959414553074,38.7611630341953
0.5,37.45,-19.8484475627107,-0.770053938328709,1485.00695736794,4.31443518518501,38.7614056722469
0.5,37.5,-19.7898099861903,-0.774426467995027,1486.98910584919,4.31927550837094,38.7616491242895
0.5,37.55,-19.7302374995607,-0.779154380237893,1488.97125546408,4.3241151161462,38.7618933921932
0.5,37.6,-19.66968724432,-0.78425077743305,1490.95340621677,4.32895400956411,38.7621384778331
0.5,37.65,-19.6081150980208,-0.789729993596518,1492.93555811146,4.33379218967366,38.7623843830899
0.5,37.7,-19.5454757362503,-0.795607680095768,1494.91771115232,4.33862965751952,38.7626311098496
0.5,37.75,-19.4817227017833,-0.801900897259864,1496.89986534351,4.34346641414207,38.7628786600032
0.5,37.8,-19.4168084821071,-0.808628212191853,1498.8820206892,4.34830246057744,38.7631270354476
0.5,37.85,-19.3506845965744,-0.815809803053212,1500.86417719358,4.35313779785746,38.7633762380844
0.5,37.9,-19.2833016944849,-0.823467570038122,1502.84633486081,4.35797242700974,38.7636262698212
