"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1)) []","re(Gamma(1)) []","re(Zo(1)) []"
0.5,37,-28.734820388018,-0.955410642015225,1305.03891324753,3.04180629339435,107.776851007843
0.5,37.05,-28.6564817529011,-0.957456607503459,1306.98150925866,3.04628213553017,107.801133208664
0.5,37.1,-28.577423480964,-0.959377366850635,1308.92441659793,3.05075750678883,107.825427819952
0.5,37.15,-28.4977782517944,-0.961160638271444,1310.86763429776,3.05523240569288,107.849734537088
0.5,37.2,-28.4176785295638,-0.962795089996727,1312.81116139298,3.05970683079512,107.87405305731
0.5,37.25,-28.3372563545406,-0.964270307683068,1314.75499692088,3.0641807806783,107.898383079695
0.5,37.3,-28.2566431645699,-0.965576763289338,1316.6991399212,3.06865425395501,107.922724305163
0.5,37.35,-28.1759696447691,-0.966705785386489,1318.64358943613,3.07312724926739,107.947076436464
0.5,37.4,-28.0953656033656,-0.967649530862227,1320.58834451028,3.07759976528694,107.971439178175
0.5,37.45,-28.0149598713463,-0.968400957978159,1322.53340419074,3.0820718007143,107.995812236691
0.5,37.5,-27.934880223378,-0.968953800733759,1324.47876752703,3.08654335427907,108.020195320222
0.5,37.55,-27.8552533172974,-0.969302544488478,1326.42443357112,3.09101442473958,108.044588138783
0.5,37.6,-27.7762046493536,-0.969442402791221,1328.37040137744,3.09548501088267,108.068990404191
0.5,37.65,-27.6978585223147,-0.969369295364247,1330.31667000286,3.09995511152347,108.093401830055
0.5,37.7,-27.6203380235072,-0.969079827187211,1332.2632385067,3.10442472550526,108.117822131772
0.5,37.75,-27.5437650098572,-0.968571268625711,1334.21010595072,3.10889385169918,108.142251026521
0.5,37.8,-27.468260097024,-0.967841536547878,1336.15727139916,3.11336248900408,108.166688233254
0.5,37.85,-27.3939426497737,-0.966889176371852,1338.10473391868,3.11783063634629,108.191133472691
0.5,37.9,-27.3209307708147,-0.965713344986477,1340.0524925784,3.12229829267943,108.215586467314
0.5,37.95,-27.2493412854215,-0.964313794487451,1342.0005464499,3.12676545698418,108.240046941359
0.5,38,-27.1792897192969,-0.962690856670932,1343.94889460719,3.13123212826813,108.26451462081
0.5,38.05,-27.1108902672689,-0.960845428226832,1345.89753612675,3.13569830556552,108.288989233393
0.5,38.1,-27.0442557505863,-0.958778956574066,1347.8464700875,3.14016398793707,108.31347050857
0.5,38.15,-26.9794975607681,-0.956493426280548,1349.79569557081,3.14462917446978,108.337958177529
0.5,38.2,-26.9167255881707,-0.953991346011047,1351.7452116605,3.14909386427673,108.362451973182
0.5,38.25,-26.8560481336755,-0.951275735946555,1353.69501744284,3.15355805649687,108.386951630154
0.5,38.3,-26.7975718021492,-0.948350115619539,1355.64511200655,3.15802175029483,108.411456884782
0.5,38.35,-26.7414013766151,-0.945218492110061,1357.59549444279,3.16248494486074,108.4359674751
0.5,38.4,-26.6876396723693,-0.941885348548656,1359.54616384518,3.16694763941,108.460483140842
0.5,38.45,-26.6363873706008,-0.938355632872654,1361.49711930977,3.17140983318313,108.485003623427
0.5,38.5,-26.5877428314148,-0.934634746783677,1363.44835993509,3.17587152544552,108.509528665957
0.5,38.55,-26.5418018865195,-0.930728534855024,1365.39988482206,3.18033271548729,108.534058013211
0.5,38.6,-26.4986576122085,-0.926643273738869,1367.35169307411,3.18479340262307,108.558591411632
0.5,38.65,-26.4584000836574,-0.92238566142433,1369.30378379707,3.18925358619182,108.58312860933
0.5,38.7,-26.4211161119398,-0.917962806498853,1371.25615609922,3.19371326555661,108.607669356067
0.5,38.75,-26.3868889655575,-0.913382217366791,1373.20880909129,3.1981724401045,108.632213403253
0.5,38.8,-26.3557980786621,-0.908651791380406,1375.16174188646,3.20263110924625,108.656760503941
0.5,38.85,-26.3279187485079,-0.90377980384041,1377.11495360034,3.20708927241624,108.681310412818
0.5,38.9,-26.3033218250195,-0.898774896824631,1379.06844335098,3.2115469290722,108.705862886201
0.5,38.95,-26.2820733956692,-0.893646067805361,1381.02221025887,3.21600407869506,108.730417682026
0.5,39,-26.2642344691234,-0.888402658017978,1382.97625344694,3.22046072078877,108.754974559845
0.5,39.05,-26.2498606613413,-0.883054340545352,1384.93057204056,3.22491685488009,108.779533280818
0.5,39.1,-26.239001887968,-0.877611108084932,1386.88516516752,3.22937248051842,108.804093607706
0.5,39.15,-26.2317020669612,-0.872083260367705,1388.84003195807,3.23382759727564,108.828655304864
0.5,39.2,-26.2279988354157,-0.866481391200724,1390.79517154487,3.23828220474588,108.853218138236
0.5,39.25,-26.2279232845036,-0.860816375107547,1392.75058306302,3.24273630254538,108.877781875346
0.5,39.3,-26.2314997163159,-0.855099353543736,1394.70626565005,3.24718989031229,108.902346285293
0.5,39.35,-26.2387454261917,-0.849341720667449,1396.66221844593,3.2516429677065,108.926911138742
0.5,39.4,-26.2496705138369,-0.843555108648236,1398.61844059304,3.25609553440944,108.951476207921
0.5,39.45,-26.2642777261837,-0.837751372500424,1400.57493123619,3.26054759012394,108.97604126661
0.5,39.5,-26.2825623345237,-0.831942574430672,1402.53168952263,3.26499913457401,109.000606090139
0.5,39.55,-26.3045120479776,-0.826140967692875,1404.48871460201,3.2694501675047,109.025170455375
0.5,39.6,-26.3301069648421,-0.820358979947106,1406.44600562642,3.2739006886819,109.049734140721
0.5,39.65,-26.3593195628086,-0.814609196123031,1408.40356175036,3.27835069789218,109.074296926107
0.5,39.7,-26.3921147284765,-0.808904340791922,1410.36138213075,3.2828001949426,109.098858592983
0.5,39.75,-26.4284498260117,-0.803257260055436,1412.31946592693,3.28724917966057,109.123418924312
0.5,39.8,-26.4682748042359,-0.797680902963102,1414.27781230065,3.29169765189364,109.147977704566
0.5,39.85,-26.5115323408939,-0.792188302474578,1416.23642041608,3.29614561150933,109.172534719715
0.5,39.9,-26.5581580223457,-0.786792555986745,1418.19528943978,3.300593058395,109.197089757223
0.5,39.95,-26.6080805564735,-0.781506805449681,1420.15441854075,3.30503999245764,109.22164260604
0.5,40,-26.6612220162047,-0.776344217099715,1422.11380689038,3.30948641362371,109.246193056599
0.5,40.05,-26.7174981107246,-0.771317960841659,1424.07345366246,3.31393232183899,109.270740900803
0.5,40.1,-26.7768184811994,-0.766441189316298,1426.03335803319,3.3183777170684,109.295285932023
0.5,40.15,-26.8390870176546,-0.76172701669307,1427.99351918118,3.32282259929581,109.319827945089
0.5,40.2,-26.9042021935558,-0.757188497231576,1429.95393628742,3.32726696852392,109.344366736286
0.5,40.25,-26.9720574146138,-0.752838603659187,1431.91460853531,3.33171082477406,109.368902103345
0.5,40.3,-27.0425413783865,-0.74869020541538,1433.87553511064,3.33615416808605,109.393433845436
0.5,40.35,-27.1155384413647,-0.744756046816691,1435.83671520159,3.340596998518,109.417961763162
0.5,40.4,-27.1909289904052,-0.741048725199082,1437.79814799875,3.3450393161462,109.442485658554
0.5,40.45,-27.2685898155983,-0.737580669097294,1439.75983269507,3.34948112106491,109.467005335062
0.5,40.5,-27.3483944819287,-0.73436411652311,1441.7217684859,3.35392241338622,109.49152059755
0.5,40.55,-27.4302136973858,-0.731411093406569,1443.68395456897,3.35836319323992,109.516031252287
0.5,40.6,-27.5139156755047,-0.728733392265881,1445.64639014439,3.36280346077325,109.540537106944
0.5,40.65,-27.5993664906552,-0.726342551173262,1447.60907441466,3.36724321615086,109.565037970584
0.5,40.7,-27.6864304247346,-0.724249833084693,1449.57200658464,3.37168245955457,109.589533653657
0.5,40.75,-27.7749703042556,-0.722466205602356,1451.53518586157,3.37612119118322,109.614023967994
0.5,40.8,-27.8648478271435,-0.721002321238556,1453.49861145507,3.38055941125254,109.638508726799
0.5,40.85,-27.9559238788572,-0.719868498249579,1455.46228257712,3.384997119995,109.662987744643
0.5,40.9,-28.0480588377285,-0.719074702107255,1457.42619844206,3.38943431765963,109.687460837457
0.5,40.95,-28.1411128696587,-0.718630527674716,1459.3903582666,3.39387100451186,109.711927822528
0.5,41,-28.2349462125279,-0.71854518215123,1461.35476126982,3.3983071808334,109.736388518487
0.55,37,-29.5414408937812,-0.821279725586296,1317.00062416426,3.04120118142476,105.713199843538
0.55,37.05,-29.4647035647897,-0.824097958333899,1318.95269879713,3.04560581739486,105.733568455953
0.55,37.1,-29.3888247928716,-0.826377817859654,1320.90503657663,3.05001006143152,105.753926519279
0.55,37.15,-29.3139408698335,-0.828145370315684,1322.85763665601,3.05441391381626,105.774273835076
0.55,37.2,-29.2401876300437,-0.829425935147238,1324.81049819119,3.05881737483389,105.794610206503
0.55,37.25,-29.1677001644261,-0.83024409924112,1326.76362034074,3.06322044477266,105.814935438313
0.55,37.3,-29.0966125290218,-0.83062373141072,1328.71700226592,3.06762312392455,105.83524933685
0.55,37.35,-29.0270574478483,-0.830587997136715,1330.67064313064,3.07202541258535,105.855551710043
0.55,37.4,-28.9591660099615,-0.830159373488148,1332.62454210147,3.07642731105495,105.875842367401
0.55,37.45,-28.8930673608298,-0.829359664154177,1334.57869834765,3.08082881963743,105.896121120009
0.55,37.5,-28.8288883883552,-0.828210014522214,1336.53311104108,3.08522993864132,105.916387780521
0.55,37.55,-28.7667534041289,-0.826730926743338,1338.48777935631,3.08963066837973,105.936642163155
0.55,37.6,-28.7067838207722,-0.824942274731023,1340.44270247054,3.09403100917054,105.95688408369
0.55,37.65,-28.6490978264868,-0.822863319043922,1342.39787956363,3.09843096133658,105.977113359458
0.55,37.7,-28.5938100582175,-0.820512721608269,1344.3533098181,3.10283052520578,105.99732980934
0.55,37.75,-28.5410312750996,-0.817908560239758,1346.3089924191,3.10722970111134,106.017533253762
0.55,37.8,-28.4908680341224,-0.815068342929026,1348.26492655443,3.1116284893919,106.037723514686
0.55,37.85,-28.4434223701805,-0.812009021858976,1350.22111141454,3.11602689039171,106.057900415608
0.55,37.9,-28.3987914828902,-0.808747007125863,1352.17754619251,3.12042490446074,106.07806378155
0.55,37.95,-28.3570674327261,-0.805298180139804,1354.13423008406,3.12482253195488,106.098213439055
0.55,38,-28.3183368491614,-0.801677906683714,1356.09116228756,3.12921977323609,106.118349216184
0.55,38.05,-28.2826806535761,-0.79790104961297,1358.048342004,3.13361662867251,106.138470942506
0.55,38.1,-28.2501737997263,-0.793981981181128,1360.00576843699,3.13801309863863,106.158578449095
0.55,38.15,-28.2208850345338,-0.789934594979833,1361.9634407928,3.14240918351543,106.178671568525
0.55,38.2,-28.1948766818652,-0.785772317483982,1363.92135828028,3.14680488369053,106.198750134861
0.55,38.25,-28.1722044518143,-0.781508119195403,1365.87952011094,3.15120019955829,106.218813983657
0.55,38.3,-28.1529172777901,-0.777154525381081,1367.8379254989,3.15559513151999,106.238862951946
0.55,38.35,-28.1370571834418,-0.772723626403894,1369.79657366089,3.15998967998392,106.258896878238
0.55,38.4,-28.1246591811282,-0.768227087646156,1371.75546381624,3.16438384536553,106.278915602513
0.55,38.45,-28.1157512032735,-0.763676159028081,1373.71459518692,3.16877762808756,106.298918966213
0.55,38.5,-28.1103540675438,-0.759081684125217,1375.67396699749,3.17317102858015,106.318906812239
0.55,38.55,-28.1084814763463,-0.754454108890626,1377.63357847511,3.17756404728096,106.338878984942
