"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1)) []","re(Gamma(1)) []","re(Zo(1)) []"
0.5,37,-16.0355395869958,-1.32900030714581,1467.36902942252,3.52079033746847,90.7234373514194
0.5,37.05,-16.4722422453153,-1.25361020719729,1469.36448626154,3.52522982564265,90.7305541420618
0.5,37.1,-16.9069213141157,-1.18422417013669,1471.35995529333,3.5296689650271,90.7376612775426
0.5,37.15,-17.3374841306571,-1.12091902053637,1473.35543645924,3.5341077560555,90.7447587616462
0.5,37.2,-17.7623764918576,-1.06360189799586,1475.35092970086,3.538546199162,90.7518465982356
0.5,37.25,-18.1804713942048,-1.01204318997193,1477.34643496001,3.54298429478115,90.7589247912522
0.5,37.3,-18.5909750525002,-0.965912116533819,1479.34195217875,3.54742204334793,90.7659933447147
0.5,37.35,-18.9933496454249,-0.924811050441364,1481.33748129938,3.55185944529764,90.7730522627188
0.5,37.4,-19.3872510114721,-0.888305895929539,1483.33302226442,3.55629650106595,90.7801015494363
0.5,37.45,-19.7724790828977,-0.855951079986348,1485.32857501664,3.5607332110888,90.7871412091145
0.5,37.5,-20.1489388422416,-0.827308726406439,1487.32413949903,3.56516957580244,90.7941712460754
0.5,37.55,-20.516609792966,-0.801962301436919,1489.31971565483,3.56960559564337,90.8011916647156
0.5,37.6,-20.8755222231644,-0.779525445231359,1491.31530342748,3.57404127104829,90.8082024695048
0.5,37.65,-21.2257388392077,-0.759646889842816,1493.31090276068,3.57847660245413,90.8152036649859
0.5,37.7,-21.5673406206981,-0.742012382943912,1495.30651359835,3.582911590298,90.822195255774
0.5,37.75,-21.900415985775,-0.726344453334165,1497.30213588463,3.58734623501716,90.8291772465557
0.5,37.8,-22.2250525540398,-0.712400721848631,1499.2977695639,3.591780537049,90.8361496420889
0.5,37.85,-22.541330955793,-0.699971315422991,1501.29341458076,3.59621449683103,90.8431124472015
0.5,37.9,-22.8493202656043,-0.688875804364513,1503.28907088004,3.60064811480086,90.8500656667915
0.5,37.95,-23.1490747406151,-0.678959964132147,1505.28473840681,3.60508139139616,90.8570093058258
0.5,38,-23.4406316241739,-0.67009256679253,1507.28041710633,3.60951432705468,90.8639433693398
0.5,38.05,-23.7240098375015,-0.662162333221748,1509.27610692412,3.61394692221419,90.870867862437
0.5,38.1,-23.999209429387,-0.655075122371358,1511.27180780591,3.61837917731248,90.877782790288
0.5,38.15,-24.2662116890158,-0.648751395039687,1513.26751969764,3.62281109278735,90.8846881581301
0.5,38.2,-24.5249798519164,-0.643123963113747,1515.26324254549,3.6272426690766,90.8915839712669
0.5,38.25,-24.7754603451917,-0.638136018086435,1517.25897629587,3.63167390661799,90.8984702350672
0.5,38.3,-25.0175845268596,-0.63373942225479,1519.25472089538,3.63610480584925,90.9053469549648
0.5,38.35,-25.2512708762586,-0.629893240356017,1521.25047629087,3.64053536720803,90.912214136458
0.5,38.4,-25.4764275890073,-0.626562486973818,1523.24624242939,3.64496559113197,90.9190717851085
0.5,38.45,-25.692955521936,-0.623717064726744,1525.24201925821,3.64939547805857,90.9259199065413
0.5,38.5,-25.9007514218837,-0.621330869231095,1527.23780672483,3.65382502842527,90.932758506444
0.5,38.55,-26.0997113586326,-0.619381038555331,1529.23360477696,3.65825424266942,90.9395875905661
0.5,38.6,-26.2897342681322,-0.61784732697382,1531.22941336253,3.66268312122823,90.9464071647186
0.5,38.65,-26.4707254993428,-0.616711585037872,1533.22523242967,3.66711166453882,90.9532172347733
0.5,38.7,-26.6426002483749,-0.615957330156773,1535.22106192675,3.67153987303816,90.9600178066622
0.5,38.75,-26.8052867589536,-0.615569393929973,1537.21690180233,3.67596774716309,90.9668088863772
0.5,38.8,-26.9587291701332,-0.615533634345326,1539.2127520052,3.6803952873503,90.9735904799691
0.5,38.85,-27.1028899017126,-0.61583670263749,1541.20861248436,3.68482249403633,90.9803625935477
0.5,38.9,-27.237751485307,-0.61646585608285,1543.20448318902,3.68924936765756,90.9871252332806
0.5,38.95,-27.3633177740716,-0.617408809301324,1545.20036406859,3.69367590865021,90.9938784053929
0.5,39,-27.4796144952648,-0.618653617755093,1547.19625507271,3.69810211745032,91.0006221161669
0.5,39.05,-27.5866891450178,-0.620188588097173,1549.19215615122,3.70252799449377,91.0073563719411
0.5,39.1,-27.6846102610274,-0.622002210846259,1551.18806725416,3.70695354021624,91.01408117911
0.5,39.15,-27.7734661432857,-0.624083111566172,1553.18398833181,3.71137875505324,91.0207965441236
0.5,39.2,-27.8533631223593,-0.626420017324486,1555.17991933461,3.7158036394401,91.0275024734865
0.5,39.25,-27.924423496506,-0.629001735710408,1557.17586021324,3.72022819381193,91.0341989737578
0.5,39.3,-27.9867832712489,-0.631817144119926,1559.17181091859,3.72465241860369,91.0408860515504
0.5,39.35,-28.0405898370952,-0.634855187377899,1561.16777140173,3.72907631425011,91.0475637135305
0.5,39.4,-28.0859997131353,-0.638104882072467,1563.16374161396,3.73349988118574,91.0542319664169
0.5,39.45,-28.1231764675634,-0.641555326235256,1565.15972150676,3.73792311984494,91.0608908169809
0.5,39.5,-28.1522889027722,-0.645195713218843,1567.15571103184,3.74234603066187,91.0675402720454
0.5,39.55,-28.1735095651693,-0.649015348807063,1569.15171014108,3.74676861407049,91.0741803384847
0.5,39.6,-28.1870136109438,-0.65300367074916,1571.14771878659,3.75119087050456,91.0808110232235
0.5,39.65,-28.1929780312705,-0.65715027004039,1573.14373692067,3.75561280039766,91.0874323332373
0.5,39.7,-28.1915812160034,-0.661444913382577,1575.13976449582,3.76003440418317,91.0940442755509
0.5,39.75,-28.1830028153484,-0.665877566352298,1577.13580146475,3.76445568229428,91.1006468572387
0.5,39.8,-28.16742384521,-0.670438416883785,1579.13184778034,3.76887663516397,91.1072400854235
0.5,39.85,-28.1450269741093,-0.67511789874099,1581.1279033957,3.77329726322508,91.1138239672769
0.5,39.9,-28.1159969274538,-0.679906714710323,1583.12396826413,3.77771756691023,91.1203985100179
0.5,39.95,-28.0805209477349,-0.68479585929376,1585.12004233911,3.78213754665187,91.1269637209131
0.5,40,-28.0387892559014,-0.689776640723044,1587.11612557434,3.78655720288228,91.1335196072758
0.5,40.05,-27.990995468534,-0.694840702150173,1589.11221792369,3.79097653603356,91.1400661764659
0.5,40.1,-27.9373369363535,-0.699980041898789,1591.10831934125,3.79539554653765,91.1466034358889
0.5,40.15,-27.8780149809808,-0.705187032685774,1593.10442978129,3.79981423482633,91.1531313929963
0.5,40.2,-27.8132350178284,-0.710454439743259,1595.10054919826,3.80423260133122,91.1596500552841
