"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1)) []","re(Gamma(1)) []","re(Zo(1)) []"
0.5,57,-30.2746547136832,-0.717442923896197,2260.11751193436,6.14240728449156,38.6127770225435
0.5,57.05,-29.9202393612173,-0.720593263933098,2262.10039666074,6.1470102044734,38.6135413494958
0.5,57.1,-29.5587871961383,-0.724209827295747,2264.08328418906,6.15161261161924,38.6143077243179
0.5,57.15,-29.1902333438081,-0.728343662183568,2266.06617452401,6.15621450602911,38.6150761518024
0.5,57.2,-28.814494140965,-0.733054504643953,2268.04906767027,6.16081588780158,38.6158466367526
0.5,57.25,-28.4314654069153,-0.738412340782573,2270.03196363255,6.1654167570337,38.6166191839823
0.5,57.3,-28.041021006965,-0.744499294492947,2272.01486241553,6.17001711382107,38.6173937983162
0.5,57.35,-27.6430118281193,-0.751411914870753,2273.99776402391,6.1746169582578,38.6181704845895
0.5,57.4,-27.2372653310769,-0.75926395490138,2275.98066846239,6.17921629043653,38.6189492476482
0.5,57.45,-26.8235859036331,-0.768189754131581,2277.96357573567,6.18381511044843,38.6197300923491
0.5,57.5,-26.4017563250594,-0.778348363178415,2279.94648584847,6.18841341838319,38.6205130235595
0.5,57.55,-25.9715407674322,-0.789928576983887,2281.9293988055,6.19301121432903,38.6212980461578
0.5,57.6,-25.5326899199497,-0.803155075649846,2283.91231461147,6.19760849837271,38.6220851650328
0.5,57.65,-25.0849490418038,-0.818295903575605,2285.89523327109,6.20220527059952,38.6228743850846
0.5,57.7,-24.6280700492114,-0.835671543008477,2287.8781547891,6.20680153109329,38.6236657112238
0.5,57.75,-24.161829150119,-0.85566584399258,2289.86107917021,6.21139727993639,38.6244591483718
0.5,57.8,-23.6860520900565,-0.878739034257423,2291.84400641916,6.21599251720972,38.6252547014612
0.5,57.85,-23.2006498044344,-0.905442904202864,2293.82693654067,6.22058724299273,38.6260523754352
0.5,57.9,-22.7056682262883,-0.936437962220229,2295.80986953949,6.22518145736343,38.6268521752481
0.5,57.95,-22.2013571999718,-0.972511741981331,2297.79280542035,6.22977516039833,38.6276541058652
0.5,58,-21.6882648798643,-1.01459627556295,2299.77574418799,6.23436835217254,38.6284581722625
0.5,58.05,-21.1673655148195,-1.06378063342501,2301.75868584717,6.23896103275969,38.6292643794272
0.5,58.1,-20.6402297599641,-1.12131077645853,2303.74163040263,6.24355320223197,38.6300727323575
0.5,58.15,-20.1092467820873,-1.18856294628544,2305.72457785912,6.24814486066012,38.6308832360626
0.5,58.2,-19.5779047900314,-1.26696755622633,2307.70752822141,6.25273600811345,38.6316958955628
0.5,58.25,-19.0511283374145,-1.35784776411274,2309.69048149425,6.2573266446598,38.6325107158893
0.5,58.3,-18.5356523838666,-1.46212279363893,2311.67343768241,6.26191677036559,38.6333277020846
0.5,58.35,-18.04037929145,-1.57981926211505,2313.65639679065,6.2665063852958,38.6341468592023
0.5,58.4,-17.5766124276486,-1.70935575962275,2315.63935882375,6.27109548951396,38.634968192307
0.5,58.45,-17.1579954602893,-1.84665548596151,2317.62232378648,6.27568408308218,38.6357917064747
0.5,58.5,-16.7999388587539,-1.98434042825816,2319.60529168362,6.28027216606113,38.6366174067923
0.5,58.55,-16.5183449022401,-2.11154711832693,2321.58826251995,6.28485973851004,38.6374452983582
0.5,58.6,-16.3276216326583,-2.21507470107326,2323.57123630026,6.28944680048673,38.6382753862817
0.5,58.65,-16.2383151364655,-2.28222301463478,2325.55421302934,6.29403335204757,38.6391076756838
0.5,58.7,-16.2550437523989,-2.30458624229467,2327.53719271198,6.2986193932475,38.6399421716963
0.5,58.75,-16.3755080433108,-2.28091324307804,2329.52017535298,6.30320492414007,38.6407788794626
0.5,58.8,-16.5909948161605,-2.217285538307,2331.50316095713,6.30778994477738,38.6416178041374
0.5,58.85,-16.8881589717409,-2.1245900532716,2333.48614952925,6.31237445521011,38.6424589508867
0.5,58.9,-17.2513794049213,-2.01495975933984,2335.46914107413,6.31695845548752,38.6433023248877
0.5,58.95,-17.6649311710683,-1.89898558859297,2337.4521355966,6.32154194565746,38.6441479313293
0.5,59,-18.1145142407434,-1.78442944159372,2339.43513310146,6.32612492576636,38.6449957754115
0.5,59.05,-18.5880485751171,-1.6761675386707,2341.41813359354,6.33070739585923,38.6458458623461
0.5,59.1,-19.0758832767175,-1.57675735390043,2343.40113707765,6.33528935597968,38.6466981973559
0.5,59.15,-19.5706406954886,-1.48714900417084,2345.38414355863,6.33987080616989,38.6475527856756
0.5,59.2,-20.0668867112826,-1.4072994199328,2347.36715304129,6.34445174647065,38.6484096325512
0.5,59.25,-20.5607548052693,-1.33661905203599,2349.35016553049,6.34903217692134,38.6492687432401
0.5,59.3,-21.0495933831184,-1.27426387207075,2351.33318103105,6.35361209755992,38.6501301230116
0.5,59.35,-21.5316657840377,-1.21931121483842,2353.31619954781,6.35819150842295,38.6509937771462
0.5,59.4,-22.0059094308293,-1.17085751897379,2355.29922108562,6.36277040954559,38.6518597109362
0.5,59.45,-22.4717494617988,-1.12806722805799,2357.28224564933,6.36734880096161,38.6527279296856
0.5,59.5,-22.9289580421654,-1.09019285835544,2359.26527324379,6.37192668270335,38.6535984387098
0.5,59.55,-23.3775499825482,-1.05657898833945,2361.24830387386,6.37650405480179,38.6544712433359
0.5,59.6,-23.8177062812869,-1.02665791482396,2363.23133754439,6.38108091728648,38.6553463489029
0.5,59.65,-24.2497186929221,-0.999941490985418,2365.21437426025,6.38565727018561,38.6562237607613
0.5,59.7,-24.673949908084,-0.976011671092934,2367.1974140263,6.39023311352593,38.6571034842733
0.5,59.75,-25.0908052135261,-0.954511100071973,2369.18045684743,6.39480844733284,38.6579855248131
