"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
0.5,40.85,-5.13611392008928,-8.90534923288716,1453.66024036319,3.42967006010388,137.23930995184
0.5,40.9,-5.07306813750735,-9.19120759934372,1455.68331745875,3.43425744722419,137.3514088215
0.5,40.95,-5.02228817945794,-9.40940262120555,1457.70671434223,3.43884311296116,137.463708522352
0.5,41,-4.98475884278515,-9.53766258210077,1459.73042938709,3.44342705645189,137.576208015063
0.55,37,-12.1689572857354,-1.35100462324549,1316.29217942503,3.09594805519774,134.041566124996
0.55,37.05,-12.1735187936072,-1.35266821637034,1318.30624210378,3.10051527753365,134.145089506718
0.55,37.1,-12.1755145446173,-1.35505612872502,1320.32064594433,3.10508081607027,134.248780190431
0.55,37.15,-12.1749436832698,-1.35816405619216,1322.33538915379,3.10964467014096,134.352637058378
0.55,37.2,-12.1718061860613,-1.36198923886404,1324.35046994415,3.11420683915055,134.456658991903
0.55,37.25,-12.166102574402,-1.36653052590112,1326.36588653229,3.11876732257459,134.5608448715
0.55,37.3,-12.1578336399964,-1.3717884439601,1328.38163714002,3.12332611995873,134.665193576865
0.55,37.35,-12.1470001827713,-1.37776526976073,1330.3977199941,3.12788323091803,134.76970398695
0.55,37.4,-12.1336027614449,-1.38446510740939,1332.41413332623,3.13243865513628,134.874374980009
0.55,37.45,-12.1176414568443,-1.39189397115078,1334.43087537313,3.13699239236531,134.979205433656
0.55,37.5,-12.0991156480914,-1.40005987427922,1336.44794437649,3.14154444242437,135.084194224907
0.55,37.55,-12.0780238017977,-1.40897292500835,1338.46533858304,3.14609480519938,135.189340230237
0.55,37.6,-12.0543632744286,-1.4186454301736,1340.48305624456,3.15064348064231,135.294642325628
0.55,37.65,-12.028130128026,-1.42909200772607,1342.50109561786,3.15519046877051,135.400099386617
0.55,37.7,-11.9993189595068,-1.44032970907208,1344.51945496486,3.15973576966601,135.505710288347
0.55,37.75,-11.9679227437936,-1.45237815241891,1346.53813255256,3.16427938347487,135.61147390562
0.55,37.8,-11.9339326910784,-1.46525966840767,1348.55712665309,3.1688213104065,135.717389112938
0.55,37.85,-11.8973381185711,-1.47899945944867,1350.57643554368,3.17336155073302,135.82345478456
0.55,37.9,-11.8581263371539,-1.49362577432635,1352.59605750673,3.17790010478855,135.929669794544
0.55,37.95,-11.8162825534342,-1.50917009981044,1354.6159908298,3.18243697296861,136.036033016803
0.55,38,-11.7717897877863,-1.52566737120089,1356.63623380563,3.1869721557294,136.142543325144
0.55,38.05,-11.7246288090824,-1.54315620394757,1358.65678473213,3.19150565358716,136.249199593323
0.55,38.1,-11.6747780869449,-1.56167914872529,1360.67764191245,3.19603746711754,136.356000695089
0.55,38.15,-11.6222137625147,-1.58128297261189,1362.69880365494,3.20056759695489,136.462945504234
0.55,38.2,-11.5669096389148,-1.60201896931613,1364.7202682732,3.20509604379167,136.570032894636
0.55,38.25,-11.5088371928149,-1.6239433017346,1366.74203408606,3.20962280837775,136.677261740309
0.55,38.3,-11.4479656087645,-1.64711738048657,1368.76409941763,3.21414789151979,136.784630915449
0.55,38.35,-11.3842618382692,-1.67160828248481,1370.78646259728,3.21867129408057,136.892139294481
0.55,38.4,-11.3176906859524,-1.69748921405171,1372.80912195969,3.22319301697838,136.999785752102
0.55,38.45,-11.2482149255621,-1.72484002358442,1374.83207584481,3.22771306118634,137.107569163329
0.55,38.5,-11.17579544908,-1.75374776931155,1376.85532259793,3.23223142773179,137.215488403544
0.55,38.55,-11.1003914527628,-1.78430734826513,1378.87886056964,3.23674811769565,137.323542348539
0.55,38.6,-11.0219606646106,-1.81662219321115,1380.90268811587,3.24126313221178,137.43172987456
0.55,38.65,-10.9404596185287,-1.85080504493213,1382.92680359789,3.24577647246635,137.540049858354
0.55,38.7,-10.8558439813376,-1.88697880792184,1384.95120538233,3.25028813969723,137.648501177209
0.55,38.75,-10.7680689398112,-1.92527749821319,1386.97589184118,3.25479813519333,137.757082709004
0.55,38.8,-10.677089656099,-1.96584729268232,1389.0008613518,3.25930646029402,137.865793332245
0.55,38.85,-10.5828618012343,-2.00884768970417,1391.02611229693,3.26381311638849,137.974631926116
0.55,38.9,-10.48534217797,-2.05445279140522,1393.0516430647,3.26831810491514,138.083597370516
0.55,38.95,-10.3844894459246,-2.10285271786259,1395.07745204864,3.27282142736098,138.192688546106
0.55,39,-10.2802649639971,-2.15425516328629,1397.10353764769,3.27732308526099,138.301904334348
0.55,39.05,-10.1726337672237,-2.20888710328397,1399.1298982662,3.28182308019755,138.41124361755
0.55,39.1,-10.0615656977168,-2.2669966604494,1401.15653231393,3.28632141379982,138.520705278906
0.55,39.15,-9.94703671204816,-2.32885513232634,1403.18343820609,3.29081808774316,138.630288202538
0.55,39.2,-9.82903039040518,-2.39475918070542,1405.2106143633,3.2953131037485,138.73999127354
0.55,39.25,-9.70753967601688,-2.46503317341584,1407.23805921164,3.29980646358179,138.849813378011
0.55,39.3,-9.58256887666879,-2.54003165817509,1409.26577118263,3.3042981690534,138.959753403106
0.55,39.35,-9.45413596347839,-2.62014193112921,1411.29374871323,3.30878822201752,139.069810237069
0.55,39.4,-9.32227520533192,-2.70578663834757,1413.32199024588,3.31327662437159,139.179982769275
0.55,39.45,-9.1870401802333,-2.79742631382019,1415.35049422846,3.31776337805574,139.29026989027
0.55,39.5,-9.04850720692975,-2.89556170844819,1417.37925911434,3.32224848505219,139.400670491811
0.55,39.55,-8.90677924105332,-3.00073569563524,1419.40828336234,3.3267319473847,139.511183466902
0.55,39.6,-8.76199027896044,-3.11353444290235,1421.43756543677,3.331213767118,139.621807709838
0.55,39.65,-8.61431030853859,-3.23458740531538,1423.46710380741,3.33569394635723,139.732542116238
0.55,39.7,-8.46395083826731,-3.36456551180572,1425.49689694952,3.34017248724737,139.843385583085
0.55,39.75,-8.31117102221905,-3.50417666162797,1427.52694334387,3.34464939197272,139.954337008765
0.55,39.8,-8.15628437754066,-3.6541573018275,1429.55724147668,3.34912466275629,140.065395293105
0.55,39.85,-7.99966605995846,-3.81525838835849,1431.5877898397,3.35359830185934,140.176559337405
0.55,39.9,-7.84176061935847,-3.98822340872589,1433.61858693015,3.35807031158077,140.287828044482
0.55,39.95,-7.68309009867598,-4.17375532604657,1435.64963125075,3.36254069425658,140.399200318699
0.55,40,-7.52426226246185,-4.37246826386724,1437.68092130972,3.36700945225939,140.510675066009
0.55,40.05,-7.36597864447501,-4.58481848715071,1439.71245562078,3.37147658799787,140.622251193983
0.55,40.1,-7.20904198579617,-4.81100781921051,1441.74423270314,3.37594210391623,140.733927611852
0.55,40.15,-7.05436249815696,-5.05085129500976,1443.77625108153,3.38040600249368,140.845703230537
0.55,40.2,-6.90296223738565,-5.30360012139817,1445.80850928616,3.38486828624393,140.957576962688
0.55,40.25,-6.75597672087256,-5.56771197370473,1447.84100585276,3.38932895771467,141.069547722715
0.55,40.3,-6.61465279011769,-5.8405652638629,1449.87373932256,3.39378801948707,141.181614426825
0.55,40.35,-6.48034163285625,-6.11812542733845,1451.90670824227,3.39824547417526,141.293775993053
0.55,40.4,-6.35448587562929,-6.39459378619897,1453.93991116414,3.40270132442582,141.406031341298
0.55,40.45,-6.23859977944644,-6.66210719403497,1455.97334664588,3.40715557291733,141.518379393356
0.55,40.5,-6.13424186030823,-6.91060895921258,1458.00701325074,3.41160822235983,141.63081907295
0.55,40.55,-6.04297974358263,-7.1280649304597,1460.04090954742,3.41605927549432,141.743349305766
0.55,40.6,-5.96634775193116,-7.30121632034823,1462.07503411018,3.42050873509235,141.855969019484
0.55,40.65,-5.90579858542933,-7.41698363653334,1464.10938551872,3.42495660395545,141.968677143807
0.55,40.7,-5.86265139283992,-7.46441714997957,1466.14396235826,3.42940288491472,142.081472610498
0.55,40.75,-5.83803941591137,-7.43676889195755,1468.17876321952,3.43384758083031,142.194354353406
0.55,40.8,-5.83286104003687,-7.33301868609155,1470.21378669869,3.43829069459098,142.3073213085
0.55,40.85,-5.84773833045958,-7.15825306550847,1472.24903139746,3.44273222911365,142.420372413897
0.55,40.9,-5.88298684699986,-6.92272511819975,1474.28449592299,3.44717218734289,142.533506609897
0.55,40.95,-5.93859967973323,-6.63996786426168,1476.32017888795,3.45161057225051,142.646722839005
0.55,41,-6.0142473217776,-6.324639520878,1478.35607891045,3.45604738683508,142.760020045968
0.6,37,-13.8094023423063,-1.1107199514627,1331.28178065015,3.11073988451891,137.052680385771
0.6,37.05,-13.7923363011509,-1.11948994362133,1333.30687682834,3.11517509506787,137.154007021935
0.6,37.1,-13.7726505096886,-1.12882159386797,1335.33222160065,3.11960877121191,137.255398361495
0.6,37.15,-13.7503148331129,-1.13872520128443,1337.35781342219,3.12404091595544,137.35685337898
0.6,37.2,-13.7253020543894,-1.14921255528221,1339.38365075453,3.12847153233241,137.458371052136
0.6,37.25,-13.6975876528359,-1.16029703623067,1341.40973206563,3.13290062340572,137.559950361952
0.6,37.3,-13.6671495370663,-1.17199372413006,1343.43605582989,3.13732819226663,137.661590292679
0.6,37.35,-13.633967736017,-1.18431951620759,1345.46262052809,3.14175424203421,137.76328983185
0.6,37.4,-13.5980240531355,-1.19729325440884,1347.48942464744,3.14617877585479,137.865047970303
0.6,37.45,-13.5593016900525,-1.21093586386004,1349.51646668152,3.15060179690137,137.966863702196
0.6,37.5,-13.5177848471108,-1.22527050349254,1351.5437451303,3.1550233083731,138.068736025033
0.6,37.55,-13.4734583089482,-1.24032273014886,1353.57125850013,3.15944331349473,138.170663939677
0.6,37.6,-13.4263070238942,-1.25612067763247,1355.59900530372,3.16386181551606,138.272646450372
0.6,37.65,-13.3763156862239,-1.27269525232172,1357.62698406015,3.16827881771143,138.374682564762
0.6,37.7,-13.3234683303226,-1.2900803471433,1359.65519329483,3.17269432337918,138.476771293907
0.6,37.75,-13.2677479455681,-1.30831307589485,1361.68363153954,3.17710833584116,138.578911652301
0.6,37.8,-13.209136120263,-1.32743403011967,1363.71229733235,3.18152085844215,138.681102657892
0.6,37.85,-13.1476127223083,-1.34748756097152,1365.7411892177,3.18593189454944,138.783343332094
0.6,37.9,-13.0831556235332,-1.36852208876453,1367.77030574631,3.19034144755226,138.88563269981
0.6,37.95,-13.0157404737773,-1.39059044318274,1369.7996454752,3.19474952086132,138.987969789441
0.6,38,-12.9453405299899,-1.41375023742637,1371.82920696769,3.19915611790831,139.090353632909
0.6,38.05,-12.8719265448555,-1.43806427989521,1373.85898879338,3.20356124214541,139.192783265667
0.6,38.1,-12.795466718817,-1.46360102735207,1375.88898952814,3.20796489704483,139.295257726717
0.6,38.15,-12.7159267189008,-1.49043508386571,1377.9192077541,3.2123670860983,139.397776058624
0.6,38.2,-12.6332697674955,-1.51864775019468,1379.94964205962,3.21676781281665,139.500337307533
0.6,38.25,-12.547456804232,-1.54832762863031,1381.98029103931,3.22116708072931,139.602940523178
0.6,38.3,-12.4584467243815,-1.57957128864955,1384.01115329402,3.22556489338387,139.7055847589
0.6,38.35,-12.3661966977452,-1.61248399901081,1386.04222743077,3.22996125434561,139.80826907166
0.6,38.4,-12.2706625728798,-1.64718053212164,1388.07351206282,3.23435616719707,139.91099252205
0.6,38.45,-12.1717993726773,-1.68378604656307,1390.1050058096,3.23874963553762,140.013754174309
0.6,38.5,-12.0695618888204,-1.72243705349886,1392.13670729671,3.243141662983,140.116553096333
0.6,38.55,-11.9639053844545,-1.76328247222716,1394.16861515592,3.24753225316488,140.219388359687
0.6,38.6,-11.8547864165717,-1.80648477920826,1396.20072802516,3.25192140973046,140.32225903962
0.6,38.65,-11.742163792081,-1.85222125333211,1398.23304454847,3.25630913634204,140.425164215072
0.6,38.7,-11.6259996743531,-1.90068531771287,1400.26556337604,3.2606954366766,140.528102968688
0.6,38.75,-11.5062608601695,-1.95208797455635,1402.29828316415,3.26508031442538,140.631074386831
0.6,38.8,-11.3829202504659,-2.00665932415609,1404.3312025752,3.26946377329347,140.734077559586
0.6,38.85,-11.2559585420131,-2.06465015117672,1406.36432027765,3.27384581699946,140.837111580778
0.6,38.9,-11.125366171182,-2.12633355019172,1408.39763494604,3.27822644927495,140.940175547974
0.6,38.95,-10.9911455451149,-2.19200654675844,1410.43114526097,3.28260567386424,141.043268562501
0.6,39,-10.8533135998385,-2.26199164853024,1412.46484990907,3.28698349452389,141.146389729448
0.6,39.05,-10.7119047289184,-2.3366382308723,1414.49874758301,3.29135991502237,141.249538157679
0.6,39.1,-10.5669741298663,-2.41632362030733,1416.53283698146,3.29573493913964,141.352712959841
0.6,39.15,-10.4186016182423,-2.50145368309388,1418.5671168091,3.30010857066683,141.455913252373
0.6,39.2,-10.2668959606459,-2.59246265040265,1420.60158577659,3.30448081340581,141.55913815551
0.6,39.25,-10.1119997767157,-2.68981180954263,1422.63624260055,3.30885167116887,141.662386793298
0.6,39.3,-9.9540950557408,-2.79398655446253,1424.67108600356,3.31322114777834,141.765658293595
0.6,39.35,-9.79340932403067,-2.90549110844693,1426.70611471414,3.31758924706622,141.868951788082
0.6,39.4,-9.63022248289304,-3.0248399959825,1428.74132746674,3.32195597287386,141.972266412268
0.6,39.45,-9.46487431154624,-3.15254503669465,1430.77672300171,3.32632132905155,142.075601305498
0.6,39.5,-9.29777259168639,-3.28909625062581,1432.8123000653,3.33068531945826,142.178955610958
0.6,39.55,-9.12940175747364,-3.43493459492293,1434.84805740961,3.33504794796123,142.282328475682
0.6,39.6,-8.96033190291561,-3.5904139051036,1436.88399379265,3.33940921843565,142.385719050557
0.6,39.65,-8.79122788472982,-3.75574882678,1438.92010797823,3.34376913476435,142.48912649033
0.6,39.7,-8.62285814036935,-3.93094498956603,1440.95639873602,3.34812770083744,142.592549953612
0.6,39.75,-8.45610269758486,-4.11570738699456,1442.9928648415,3.35248492055201,142.695988602883
0.6,39.8,-8.29195968678401,-4.30932324188589,1445.02950507592,3.35684079781179,142.799441604496
0.6,39.85,-8.13154948916116,-4.51051716093398,1447.06631822636,3.36119533652684,142.902908128685
0.6,39.9,-7.97611547853407,-4.71728004908378,1449.10330308562,3.36554854061324,143.006387349564
0.6,39.95,-7.82702016938797,-4.92668033266754,1451.14045845227,3.36990041399277,143.109878445135
0.6,40,-7.68573550524413,-5.13467790637184,1453.17778313063,3.37425096059263,143.213380597288
0.6,40.05,-7.55382605767245,-5.33597860821044,1455.2152759307,3.37860018434509,143.316892991808
0.6,40.1,-7.43292410995798,-5.52398842539403,1457.2529356682,3.38294808918725,143.420414818377
0.6,40.15,-7.32469601908918,-5.69094578022033,1459.29076116454,3.38729467906068,143.523945270575
0.6,40.2,-7.23079991413363,-5.8283138755656,1461.32875124677,3.39163995791119,143.627483545885
0.6,40.25,-7.15283568815515,-5.92748426604865,1463.36690474762,3.39598392968852,143.731028845693
0.6,40.3,-7.09228930748085,-5.98076276735305,1465.40522050544,3.40032659834602,143.834580375293
0.6,40.35,-7.05047456250514,-5.9824880213363,1467.44369736418,3.40466796784042,143.938137343887
0.6,40.4,-7.02847632572914,-5.93001942136538,1469.4823341734,3.40900804213153,144.041698964585
0.6,40.45,-7.02709994574125,-5.82429972988408,1471.52112978825,3.41334682518198,144.145264454412
0.6,40.5,-7.04683139738807,-5.66979861594914,1473.56008306944,3.41768432095691,144.248833034302
0.6,40.55,-7.08781212490849,-5.47384612846074,1475.59919288321,3.42202053342376,144.352403929105
0.6,40.6,-7.14983119158898,-5.24556462602626,1477.63845810135,3.42635546655194,144.455976367583
0.6,40.65,-7.23233557361671,-4.99470088279416,1479.67787760115,3.43068912431263,144.559549582414
0.6,40.7,-7.33445751050687,-4.73062101354086,1481.7174502654,3.4350215106785,144.66312281019
0.6,40.75,-7.45505609271359,-4.4616125585438,1483.75717498236,3.43935262962343,144.766695291418
0.6,40.8,-7.59276902045127,-4.19451582315982,1485.79705064574,3.44368248512231,144.870266270519
0.6,40.85,-7.74606987442365,-3.93462694936041,1487.83707615472,3.44801108115073,144.97383499583
0.6,40.9,-7.91332631437551,-3.68578541993078,1489.87725041389,3.4523384216848,145.077400719599
0.6,40.95,-8.09285524646083,-3.45056337279881,1491.91757233322,3.45666451070084,145.180962697988
0.6,41,-8.28297197530383,-3.23049420708537,1493.95804082811,3.46098935217521,145.284520191069
0.65,37,-15.2543250293711,-1.08229605662703,1343.92952884944,3.12406037992982,138.670823206271
0.65,37.05,-15.2101911397094,-1.09742880935813,1345.95983204921,3.12838294994536,138.763027147293
0.65,37.1,-15.1630843608007,-1.11298641360669,1347.99031636734,3.13270428426171,138.855224520864
0.65,37.15,-15.1129588931015,-1.12899057153247,1350.02098054602,3.1370243870797,138.947414601297
0.65,37.2,-15.0597740282802,-1.14546606707298,1352.05182333386,3.14134326260008,139.039596667367
0.65,37.25,-15.0034955762244,-1.1624408808696,1354.08284348581,3.14566091502323,139.1317700023
0.65,37.3,-14.9440973632361,-1.17994632138481,1356.11403976316,3.1499773485488,139.223933893767
0.65,37.35,-14.8815626958491,-1.19801717342317,1358.14541093352,3.15429256737545,139.316087633877
0.65,37.4,-14.8158856441552,-1.21669186537742,1360.17695577078,3.15860657570054,139.408230519166
0.65,37.45,-14.7470719619639,-1.2360126566351,1362.20867305511,3.16291937771984,139.500361850594
0.65,37.5,-14.6751394381222,-1.25602584669736,1364.2405615729,3.16723097762723,139.59248093353
0.65,37.55,-14.6001174754357,-1.27678200767708,1366.27262011679,3.17154137961447,139.684587077749
0.65,37.6,-14.5220457319172,-1.29833624195376,1368.3048474856,3.17585058787091,139.776679597421
0.65,37.65,-14.4409717402867,-1.3207484668618,1370.33724248434,3.18015860658319,139.868757811102
0.65,37.7,-14.3569475438269,-1.34408372836742,1372.36980392416,3.18446543993507,139.960821041724
0.65,37.75,-14.270025535901,-1.36841254573722,1374.40253062234,3.18877109210709,140.052868616589
0.65,37.8,-14.1802538406514,-1.39381128920121,1376.43542140228,3.1930755672764,140.144899867354
0.65,37.85,-14.0876716900201,-1.42036259254465,1378.46847509344,3.19737886961646,140.236914130029
0.65,37.9,-13.9923053051982,-1.44815580239785,1380.50169053135,3.20168100329688,140.32891074496
0.65,37.95,-13.8941647591152,-1.47728746569321,1382.53506655759,3.20598197248311,140.420889056823
0.65,38,-13.7932421813332,-1.50786185627448,1384.56860201972,3.2102817813363,140.512848414613
0.65,38.05,-13.6895114905465,-1.53999154090848,1386.60229577132,3.21458043401302,140.604788171634
0.65,38.1,-13.5829296414224,-1.57379798387676,1388.63614667192,3.21887793466508,140.696707685489
0.65,38.15,-13.4734391941802,-1.60941218779941,1390.670153587,3.22317428743933,140.788606318067
0.65,38.2,-13.3609718906818,-1.64697536621454,1392.70431538793,3.22746949647743,140.880483435537
0.65,38.25,-13.2454528663417,-1.68663964050741,1394.73863095202,3.23176356591568,140.97233840833
0.65,38.3,-13.1268051405668,-1.7285687497946,1396.77309916242,3.23605649988482,141.064170611138
0.65,38.35,-13.0049540932405,-1.77293875698498,1398.80771890813,3.24034830250982,141.155979422893
0.65,38.4,-12.8798317279347,-1.81993872702313,1400.84248908399,3.24463897790973,141.247764226763
0.65,38.45,-12.7513806217555,-1.86977134370823,1402.87740859061,3.24892853019748,141.339524410134
0.65,38.5,-12.6195575503127,-1.92265341874439,1404.91247633441,3.2532169634797,141.431259364607
0.65,38.55,-12.4843368448383,-1.97881622988741,1406.94769122754,3.25750428185657,141.522968485978
0.65,38.6,-12.345713584209,-2.03850560302943,1408.98305218789,3.26179048942161,141.614651174231
0.65,38.65,-12.2037067493734,-2.10198162432893,1411.01855813905,3.26607559026157,141.706306833525
0.65,38.7,-12.0583624756592,-2.16951783122338,1413.05420801029,3.27035958845623,141.797934872183
0.65,38.75,-11.9097575343551,-2.24139968315081,1415.09000073655,3.27464248807823,141.889534702677
0.65,38.8,-11.7580031628843,-2.31792205146943,1417.12593525839,3.27892429319297,141.981105741619
0.65,38.85,-11.6032493456055,-2.39938539051475,1419.16201052199,3.2832050078584,142.072647409747
0.65,38.9,-11.4456896261393,-2.48609015500412,1421.19822547911,3.2874846361249,142.164159131912
0.65,38.95,-11.2855665071716,-2.57832891050757,1423.23457908708,3.29176318203515,142.255640337067
