D,d_apad,shield,freq
0.1,0.6,1.2,59.72
0.1,0.6,1.2,59.73
0.1,0.6,1.2,59.74
0.1,0.6,1.2,59.75
0.1,0.6,1.2,59.76
0.1,0.6,1.2,59.77
0.1,0.6,1.2,59.78
0.1,0.6,1.2,59.79
0.1,0.6,1.2,59.8
0.1,0.6,1.2,59.81
0.1,0.6,1.2,59.82
0.1,0.6,1.2,59.83
0.1,0.6,1.2,59.84
0.1,0.6,1.2,59.85
0.1,0.6,1.2,59.86
0.1,0.6,1.2,59.87
0.1,0.6,1.2,59.88
0.1,0.6,1.2,59.89
0.1,0.6,1.2,59.9
0.1,0.6,1.2,59.91
0.1,0.6,1.2,59.92
0.1,0.6,1.2,59.93
0.1,0.6,1.2,59.94
0.1,0.6,1.2,59.95
0.1,0.6,1.2,59.96
0.1,0.6,1.2,59.97
0.1,0.6,1.2,59.98
0.1,0.6,1.2,59.99
0.1,0.6,1.2,60
0.1,0.6,1.2,60.01
0.1,0.6,1.2,60.02
0.1,0.6,1.2,60.03
0.1,0.6,1.2,60.04
0.1,0.6,1.2,60.05
0.1,0.6,1.2,60.06
0.1,0.6,1.2,60.07
0.1,0.6,1.2,60.08
0.1,0.6,1.2,60.09
0.1,0.6,1.2,60.1
0.1,0.6,1.2,60.11
0.1,0.6,1.2,60.12
0.1,0.6,1.2,60.13
0.1,0.6,1.2,60.14
0.1,0.6,1.2,60.15
0.1,0.6,1.2,60.16
0.1,0.6,1.2,60.17
0.1,0.6,1.2,60.18
0.1,0.6,1.2,60.19
0.1,0.6,1.2,60.2
0.1,0.6,1.2,60.21
0.1,0.6,1.2,60.22
0.1,0.6,1.2,60.23
0.1,0.6,1.2,60.24
0.1,0.6,1.2,60.25
0.1,0.6,1.2,60.26
0.1,0.6,1.2,60.27
0.1,0.6,1.2,60.28
0.1,0.6,1.2,60.29
0.1,0.6,1.2,60.3
0.1,0.6,1.2,60.31
0.1,0.6,1.2,60.32
0.1,0.6,1.2,60.33
0.1,0.6,1.2,60.34
0.1,0.6,1.2,60.35
0.1,0.6,1.2,60.36
0.1,0.6,1.2,60.37
0.1,0.6,1.2,60.38
0.1,0.6,1.2,60.39
0.1,0.6,1.2,60.4
0.1,0.6,1.2,60.41
0.1,0.6,1.2,60.42
0.1,0.6,1.2,60.43
0.1,0.6,1.2,60.44
0.1,0.6,1.2,60.45
0.1,0.6,1.2,60.46
0.1,0.6,1.2,60.47
0.1,0.6,1.2,60.48
0.1,0.6,1.2,60.49
0.1,0.6,1.2,60.5
0.1,0.6,1.2,60.51
0.1,0.6,1.2,60.52
0.1,0.6,1.2,60.53
0.1,0.6,1.2,60.54
0.1,0.6,1.2,60.55
0.1,0.6,1.2,60.56
0.1,0.6,1.2,60.57
0.1,0.6,1.2,60.58
0.1,0.6,1.2,60.59
0.1,0.6,1.2,60.6
0.1,0.6,1.2,60.61
0.1,0.6,1.2,60.62
0.1,0.6,1.2,60.63
0.1,0.6,1.2,60.64
0.1,0.6,1.2,60.65
0.1,0.6,1.2,60.66
0.1,0.6,1.2,60.67
0.1,0.6,1.2,60.68
0.1,0.6,1.2,60.69
0.1,0.6,1.2,60.7
0.1,0.6,1.2,60.71
0.1,0.6,1.2,60.72
0.1,0.6,1.2,60.73
0.1,0.6,1.2,60.74
0.1,0.6,1.2,60.75
0.1,0.6,1.2,60.76
0.1,0.6,1.2,60.77
0.1,0.6,1.2,60.78
0.1,0.6,1.2,60.79
0.1,0.6,1.2,60.8
0.1,0.6,1.2,60.81
0.1,0.6,1.2,60.82
0.1,0.6,1.2,60.83
0.1,0.6,1.2,60.84
0.1,0.6,1.2,60.85
0.1,0.6,1.2,60.86
0.1,0.6,1.2,60.87
0.1,0.6,1.2,60.88
0.1,0.6,1.2,60.89
0.1,0.6,1.2,60.9
0.1,0.6,1.2,60.91
0.1,0.6,1.2,60.92
0.1,0.6,1.2,60.93
0.1,0.6,1.2,60.94
0.1,0.6,1.2,60.95
0.1,0.6,1.2,60.96
0.1,0.6,1.2,60.97
0.1,0.6,1.2,60.98
0.1,0.6,1.2,60.99
0.1,0.6,1.2,61
0.1,0.6,1.2,61.01
0.1,0.6,1.2,61.02
0.1,0.6,1.2,61.03
0.1,0.6,1.2,61.04
0.1,0.6,1.2,61.05
0.1,0.6,1.2,61.06
0.1,0.6,1.2,61.07
0.1,0.6,1.2,61.08
0.1,0.6,1.2,61.09
0.1,0.6,1.2,61.1
0.1,0.6,1.2,61.11
0.1,0.6,1.2,61.12
0.1,0.6,1.2,61.13
0.1,0.6,1.2,61.14
0.1,0.6,1.2,61.15
0.1,0.6,1.2,61.16
0.1,0.6,1.2,61.17
0.1,0.6,1.2,61.18
0.1,0.6,1.2,61.19
0.1,0.6,1.2,61.2
0.1,0.6,1.2,61.21
0.1,0.6,1.2,61.22
0.1,0.6,1.2,61.23
0.1,0.6,1.2,61.24
0.1,0.6,1.2,61.25
0.1,0.6,1.2,61.26
0.1,0.6,1.2,61.27
0.1,0.6,1.2,61.28
0.1,0.6,1.2,61.29
0.1,0.6,1.2,61.3
0.1,0.6,1.2,61.31
0.1,0.6,1.2,61.32
0.1,0.6,1.2,61.33
0.1,0.6,1.2,61.34
0.1,0.6,1.2,61.35
0.1,0.6,1.2,61.36
0.1,0.6,1.2,61.37
0.1,0.6,1.2,61.38
0.1,0.6,1.2,61.39
0.1,0.6,1.2,61.4
0.1,0.6,1.2,61.41
0.1,0.6,1.2,61.42
0.1,0.6,1.2,61.43
0.1,0.6,1.2,61.44
0.1,0.6,1.2,61.45
0.1,0.6,1.2,61.46
0.1,0.6,1.2,61.47
0.1,0.6,1.2,61.48
0.1,0.6,1.2,61.49
0.1,0.6,1.2,61.5
0.1,0.6,1.2,61.51
0.1,0.6,1.2,61.52
0.1,0.6,1.2,61.53
0.1,0.6,1.2,61.54
0.1,0.6,1.2,61.55
0.1,0.6,1.2,61.56
0.1,0.6,1.2,61.57
0.1,0.6,1.2,61.58
0.1,0.6,1.2,61.59
0.1,0.6,1.2,61.6
0.1,0.6,1.2,61.61
0.1,0.6,1.2,61.62
0.1,0.6,1.2,61.63
0.1,0.6,1.2,61.64
0.1,0.6,1.2,61.65
0.1,0.6,1.2,61.66
0.1,0.6,1.2,61.67
0.1,0.6,1.2,61.68
0.1,0.6,1.2,61.69
0.1,0.6,1.2,61.7
0.1,0.6,1.2,61.71
0.1,0.6,1.2,61.72
0.1,0.6,1.2,61.73
0.1,0.6,1.2,61.74
0.1,0.6,1.2,61.75
0.1,0.6,1.2,61.76
0.1,0.6,1.2,61.77
0.1,0.6,1.2,61.78
0.1,0.6,1.2,61.79
0.1,0.6,1.2,61.8
0.1,0.6,1.2,61.81
0.1,0.6,1.2,61.82
0.1,0.6,1.2,61.83
0.1,0.6,1.2,61.84
0.1,0.6,1.2,61.85
0.1,0.6,1.2,61.86
0.1,0.6,1.2,61.87
0.1,0.6,1.2,61.88
0.1,0.6,1.2,61.89
0.1,0.6,1.2,61.9
0.1,0.6,1.2,61.91
0.1,0.6,1.2,61.92
0.1,0.6,1.2,61.93
0.1,0.6,1.2,61.94
0.1,0.6,1.2,61.95
0.1,0.6,1.2,61.96
0.1,0.6,1.2,61.97
0.1,0.6,1.2,61.98
0.1,0.6,1.2,61.99
0.1,0.6,1.2,62
0.1,0.6,1.2,62.01
0.1,0.6,1.2,62.02
0.1,0.6,1.2,62.03
0.1,0.6,1.2,62.04
0.1,0.6,1.2,62.05
0.1,0.6,1.2,62.06
0.1,0.6,1.2,62.07
0.1,0.6,1.2,62.08
0.1,0.6,1.2,62.09
0.1,0.6,1.2,62.1
0.1,0.6,1.2,62.11
0.1,0.6,1.2,62.12
0.1,0.6,1.2,62.13
0.1,0.6,1.2,62.14
0.1,0.6,1.2,62.15
0.1,0.6,1.2,62.16
0.1,0.6,1.2,62.17
0.1,0.6,1.2,62.18
0.1,0.6,1.2,62.19
0.1,0.6,1.2,62.2
0.1,0.6,1.2,62.21
0.1,0.6,1.2,62.22
0.1,0.6,1.2,62.23
0.1,0.6,1.2,62.24
0.1,0.6,1.2,62.25
0.1,0.6,1.2,62.26
0.1,0.6,1.2,62.27
0.1,0.6,1.2,62.28
0.1,0.6,1.2,62.29
0.1,0.6,1.2,62.3
0.1,0.6,1.2,62.31
0.1,0.6,1.2,62.32
0.1,0.6,1.2,62.33
0.1,0.6,1.2,62.34
0.1,0.6,1.2,62.35
0.1,0.6,1.2,62.36
0.1,0.6,1.2,62.37
0.1,0.6,1.2,62.38
0.1,0.6,1.2,62.39
0.1,0.6,1.2,62.4
0.1,0.6,1.2,62.41
0.1,0.6,1.2,62.42
0.1,0.6,1.2,62.43
0.1,0.6,1.2,62.44
0.1,0.6,1.2,62.45
0.1,0.6,1.2,62.46
0.1,0.6,1.2,62.47
0.1,0.6,1.2,62.48
0.1,0.6,1.2,62.49
0.1,0.6,1.2,62.5
0.1,0.6,1.2,62.51
0.1,0.6,1.2,62.52
0.1,0.6,1.2,62.53
0.1,0.6,1.2,62.54
0.1,0.6,1.2,62.55
0.1,0.6,1.2,62.56
0.1,0.6,1.2,62.57
0.1,0.6,1.2,62.58
0.1,0.6,1.2,62.59
0.1,0.6,1.2,62.6
0.1,0.6,1.2,62.61
0.1,0.6,1.2,62.62
0.1,0.6,1.2,62.63
0.1,0.6,1.2,62.64
0.1,0.6,1.2,62.65
0.1,0.6,1.2,62.66
0.1,0.6,1.2,62.67
0.1,0.6,1.2,62.68
0.1,0.6,1.2,62.69
0.1,0.6,1.2,62.7
0.1,0.6,1.2,62.71
0.1,0.6,1.2,62.72
0.1,0.6,1.2,62.73
0.1,0.6,1.2,62.74
0.1,0.6,1.2,62.75
0.1,0.6,1.2,62.76
0.1,0.6,1.2,62.77
0.1,0.6,1.2,62.78
0.1,0.6,1.2,62.79
0.1,0.6,1.2,62.8
0.1,0.6,1.2,62.81
0.1,0.6,1.2,62.82
0.1,0.6,1.2,62.83
0.1,0.6,1.2,62.84
0.1,0.6,1.2,62.85
0.1,0.6,1.2,62.86
0.1,0.6,1.2,62.87
0.1,0.6,1.2,62.88
0.1,0.6,1.2,62.89
0.1,0.6,1.2,62.9
0.1,0.6,1.2,62.91
0.1,0.6,1.2,62.92
0.1,0.6,1.2,62.93
0.1,0.6,1.2,62.94
0.1,0.6,1.2,62.95
0.1,0.6,1.2,62.96
0.1,0.6,1.2,62.97
0.1,0.6,1.2,62.98
0.1,0.6,1.2,62.99
0.1,0.6,1.2,63
0.1,0.6,1.25,57
0.1,0.6,1.25,57.01
0.1,0.6,1.25,57.02
0.1,0.6,1.25,57.03
0.1,0.6,1.25,57.04
0.1,0.6,1.25,57.05
0.1,0.6,1.25,57.06
0.1,0.6,1.25,57.07
0.1,0.6,1.25,57.08
0.1,0.6,1.25,57.09
0.1,0.6,1.25,57.1
0.1,0.6,1.25,57.11
0.1,0.6,1.25,57.12
0.1,0.6,1.25,57.13
0.1,0.6,1.25,57.14
0.1,0.6,1.25,57.15
0.1,0.6,1.25,57.16
0.1,0.6,1.25,57.17
0.1,0.6,1.25,57.18
0.1,0.6,1.25,57.19
0.1,0.6,1.25,57.2
0.1,0.6,1.25,57.21
0.1,0.6,1.25,57.22
0.1,0.6,1.25,57.23
0.1,0.6,1.25,57.24
0.1,0.6,1.25,57.25
0.1,0.6,1.25,57.26
0.1,0.6,1.25,57.27
0.1,0.6,1.25,57.28
0.1,0.6,1.25,57.29
0.1,0.6,1.25,57.3
0.1,0.6,1.25,57.31
0.1,0.6,1.25,57.32
0.1,0.6,1.25,57.33
0.1,0.6,1.25,57.34
0.1,0.6,1.25,57.35
0.1,0.6,1.25,57.36
0.1,0.6,1.25,57.37
0.1,0.6,1.25,57.38
0.1,0.6,1.25,57.39
0.1,0.6,1.25,57.4
0.1,0.6,1.25,57.41
0.1,0.6,1.25,57.42
0.1,0.6,1.25,57.43
0.1,0.6,1.25,57.44
0.1,0.6,1.25,57.45
0.1,0.6,1.25,57.46
0.1,0.6,1.25,57.47
0.1,0.6,1.25,57.48
0.1,0.6,1.25,57.49
0.1,0.6,1.25,57.5
0.1,0.6,1.25,57.51
0.1,0.6,1.25,57.52
0.1,0.6,1.25,57.53
0.1,0.6,1.25,57.54
0.1,0.6,1.25,57.55
0.1,0.6,1.25,57.56
0.1,0.6,1.25,57.57
0.1,0.6,1.25,57.58
0.1,0.6,1.25,57.59
0.1,0.6,1.25,57.6
0.1,0.6,1.25,57.61
0.1,0.6,1.25,57.62
0.1,0.6,1.25,57.63
0.1,0.6,1.25,57.64
0.1,0.6,1.25,57.65
0.1,0.6,1.25,57.66
0.1,0.6,1.25,57.67
0.1,0.6,1.25,57.68
0.1,0.6,1.25,57.69
0.1,0.6,1.25,57.7
0.1,0.6,1.25,57.71
0.1,0.6,1.25,57.72
0.1,0.6,1.25,57.73
0.1,0.6,1.25,57.74
0.1,0.6,1.25,57.75
0.1,0.6,1.25,57.76
0.1,0.6,1.25,57.77
0.1,0.6,1.25,57.78
0.1,0.6,1.25,57.79
0.1,0.6,1.25,57.8
0.1,0.6,1.25,57.81
0.1,0.6,1.25,57.82
0.1,0.6,1.25,57.83
0.1,0.6,1.25,57.84
0.1,0.6,1.25,57.85
0.1,0.6,1.25,57.86
0.1,0.6,1.25,57.87
0.1,0.6,1.25,57.88
0.1,0.6,1.25,57.89
0.1,0.6,1.25,57.9
0.1,0.6,1.25,57.91
0.1,0.6,1.25,57.92
0.1,0.6,1.25,57.93
0.1,0.6,1.25,57.94
0.1,0.6,1.25,57.95
0.1,0.6,1.25,57.96
0.1,0.6,1.25,57.97
0.1,0.6,1.25,57.98
0.1,0.6,1.25,57.99
0.1,0.6,1.25,58
0.1,0.6,1.25,58.01
0.1,0.6,1.25,58.02
0.1,0.6,1.25,58.03
0.1,0.6,1.25,58.04
0.1,0.6,1.25,58.05
0.1,0.6,1.25,58.06
0.1,0.6,1.25,58.07
0.1,0.6,1.25,58.08
0.1,0.6,1.25,58.09
0.1,0.6,1.25,58.1
0.1,0.6,1.25,58.11
0.1,0.6,1.25,58.12
0.1,0.6,1.25,58.13
0.1,0.6,1.25,58.14
0.1,0.6,1.25,58.15
0.1,0.6,1.25,58.16
0.1,0.6,1.25,58.17
0.1,0.6,1.25,58.18
0.1,0.6,1.25,58.19
0.1,0.6,1.25,58.2
0.1,0.6,1.25,58.21
0.1,0.6,1.25,58.22
0.1,0.6,1.25,58.23
0.1,0.6,1.25,58.24
0.1,0.6,1.25,58.25
0.1,0.6,1.25,58.26
0.1,0.6,1.25,58.27
0.1,0.6,1.25,58.28
0.1,0.6,1.25,58.29
0.1,0.6,1.25,58.3
0.1,0.6,1.25,58.31
0.1,0.6,1.25,58.32
0.1,0.6,1.25,58.33
0.1,0.6,1.25,58.34
0.1,0.6,1.25,58.35
0.1,0.6,1.25,58.36
0.1,0.6,1.25,58.37
0.1,0.6,1.25,58.38
0.1,0.6,1.25,58.39
0.1,0.6,1.25,58.4
0.1,0.6,1.25,58.41
0.1,0.6,1.25,58.42
0.1,0.6,1.25,58.43
0.1,0.6,1.25,58.44
0.1,0.6,1.25,58.45
0.1,0.6,1.25,58.46
0.1,0.6,1.25,58.47
0.1,0.6,1.25,58.48
0.1,0.6,1.25,58.49
0.1,0.6,1.25,58.5
0.1,0.6,1.25,58.51
0.1,0.6,1.25,58.52
0.1,0.6,1.25,58.53
0.1,0.6,1.25,58.54
0.1,0.6,1.25,58.55
0.1,0.6,1.25,58.56
0.1,0.6,1.25,58.57
0.1,0.6,1.25,58.58
0.1,0.6,1.25,58.59
0.1,0.6,1.25,58.6
0.1,0.6,1.25,58.61
0.1,0.6,1.25,58.62
0.1,0.6,1.25,58.63
0.1,0.6,1.25,58.64
0.1,0.6,1.25,58.65
0.1,0.6,1.25,58.66
0.1,0.6,1.25,58.67
0.1,0.6,1.25,58.68
0.1,0.6,1.25,58.69
0.1,0.6,1.25,58.7
0.1,0.6,1.25,58.71
0.1,0.6,1.25,58.72
0.1,0.6,1.25,58.73
0.1,0.6,1.25,58.74
0.1,0.6,1.25,58.75
0.1,0.6,1.25,58.76
0.1,0.6,1.25,58.77
0.1,0.6,1.25,58.78
0.1,0.6,1.25,58.79
0.1,0.6,1.25,58.8
0.1,0.6,1.25,58.81
0.1,0.6,1.25,58.82
0.1,0.6,1.25,58.83
0.1,0.6,1.25,58.84
0.1,0.6,1.25,58.85
0.1,0.6,1.25,58.86
0.1,0.6,1.25,58.87
0.1,0.6,1.25,58.88
0.1,0.6,1.25,58.89
0.1,0.6,1.25,58.9
0.1,0.6,1.25,58.91
0.1,0.6,1.25,58.92
0.1,0.6,1.25,58.93
0.1,0.6,1.25,58.94
0.1,0.6,1.25,58.95
0.1,0.6,1.25,58.96
0.1,0.6,1.25,58.97
0.1,0.6,1.25,58.98
0.1,0.6,1.25,58.99
0.1,0.6,1.25,59
0.1,0.6,1.25,59.01
0.1,0.6,1.25,59.02
0.1,0.6,1.25,59.03
0.1,0.6,1.25,59.04
0.1,0.6,1.25,59.05
0.1,0.6,1.25,59.06
0.1,0.6,1.25,59.07
0.1,0.6,1.25,59.08
0.1,0.6,1.25,59.09
0.1,0.6,1.25,59.1
0.1,0.6,1.25,59.11
0.1,0.6,1.25,59.12
0.1,0.6,1.25,59.13
0.1,0.6,1.25,59.14
0.1,0.6,1.25,59.15
0.1,0.6,1.25,59.16
0.1,0.6,1.25,59.17
0.1,0.6,1.25,59.18
0.1,0.6,1.25,59.19
0.1,0.6,1.25,59.2
0.1,0.6,1.25,59.21
0.1,0.6,1.25,59.22
0.1,0.6,1.25,59.23
0.1,0.6,1.25,59.24
0.1,0.6,1.25,59.25
0.1,0.6,1.25,59.26
0.1,0.6,1.25,59.27
0.1,0.6,1.25,59.28
0.1,0.6,1.25,59.29
0.1,0.6,1.25,59.3
0.1,0.6,1.25,59.31
0.1,0.6,1.25,59.32
0.1,0.6,1.25,59.33
0.1,0.6,1.25,59.34
0.1,0.6,1.25,59.35
0.1,0.6,1.25,59.36
0.1,0.6,1.25,59.37
0.1,0.6,1.25,59.38
0.1,0.6,1.25,59.39
0.1,0.6,1.25,59.4
0.1,0.6,1.25,59.41
0.1,0.6,1.25,59.42
0.1,0.6,1.25,59.43
0.1,0.6,1.25,59.44
0.1,0.6,1.25,59.45
0.1,0.6,1.25,59.46
0.1,0.6,1.25,59.47
0.1,0.6,1.25,59.48
0.1,0.6,1.25,59.49
0.1,0.6,1.25,59.5
0.1,0.6,1.25,59.51
0.1,0.6,1.25,59.52
0.1,0.6,1.25,59.53
0.1,0.6,1.25,59.54
0.1,0.6,1.25,59.55
0.1,0.6,1.25,59.56
0.1,0.6,1.25,59.57
0.1,0.6,1.25,59.58
0.1,0.6,1.25,59.59
0.1,0.6,1.25,59.6
0.1,0.6,1.25,59.61
0.1,0.6,1.25,59.62
0.1,0.6,1.25,59.63
0.1,0.6,1.25,59.64
0.1,0.6,1.25,59.65
0.1,0.6,1.25,59.66
0.1,0.6,1.25,59.67
0.1,0.6,1.25,59.68
0.1,0.6,1.25,59.69
0.1,0.6,1.25,59.7
0.1,0.6,1.25,59.71
0.1,0.6,1.25,59.72
0.1,0.6,1.25,59.73
0.1,0.6,1.25,59.74
0.1,0.6,1.25,59.75
0.1,0.6,1.25,59.76
0.1,0.6,1.25,59.77
0.1,0.6,1.25,59.78
0.1,0.6,1.25,59.79
0.1,0.6,1.25,59.8
0.1,0.6,1.25,59.81
0.1,0.6,1.25,59.82
0.1,0.6,1.25,59.83
0.1,0.6,1.25,59.84
0.1,0.6,1.25,59.85
0.1,0.6,1.25,59.86
0.1,0.6,1.25,59.87
0.1,0.6,1.25,59.88
0.1,0.6,1.25,59.89
0.1,0.6,1.25,59.9
0.1,0.6,1.25,59.91
0.1,0.6,1.25,59.92
0.1,0.6,1.25,59.93
0.1,0.6,1.25,59.94
0.1,0.6,1.25,59.95
0.1,0.6,1.25,59.96
0.1,0.6,1.25,59.97
0.1,0.6,1.25,59.98
0.1,0.6,1.25,59.99
0.1,0.6,1.25,60
0.1,0.6,1.25,60.01
0.1,0.6,1.25,60.02
0.1,0.6,1.25,60.03
0.1,0.6,1.25,60.04
0.1,0.6,1.25,60.05
0.1,0.6,1.25,60.06
0.1,0.6,1.25,60.07
0.1,0.6,1.25,60.08
0.1,0.6,1.25,60.09
0.1,0.6,1.25,60.1
0.1,0.6,1.25,60.11
0.1,0.6,1.25,60.12
0.1,0.6,1.25,60.13
0.1,0.6,1.25,60.14
0.1,0.6,1.25,60.15
0.1,0.6,1.25,60.16
0.1,0.6,1.25,60.17
0.1,0.6,1.25,60.18
0.1,0.6,1.25,60.19
0.1,0.6,1.25,60.2
0.1,0.6,1.25,60.21
0.1,0.6,1.25,60.22
0.1,0.6,1.25,60.23
0.1,0.6,1.25,60.24
0.1,0.6,1.25,60.25
0.1,0.6,1.25,60.26
0.1,0.6,1.25,60.27
0.1,0.6,1.25,60.28
0.1,0.6,1.25,60.29
0.1,0.6,1.25,60.3
0.1,0.6,1.25,60.31
0.1,0.6,1.25,60.32
0.1,0.6,1.25,60.33
0.1,0.6,1.25,60.34
0.1,0.6,1.25,60.35
0.1,0.6,1.25,60.36
0.1,0.6,1.25,60.37
0.1,0.6,1.25,60.38
0.1,0.6,1.25,60.39
0.1,0.6,1.25,60.4
0.1,0.6,1.25,60.41
0.1,0.6,1.25,60.42
0.1,0.6,1.25,60.43
0.1,0.6,1.25,60.44
0.1,0.6,1.25,60.45
0.1,0.6,1.25,60.46
0.1,0.6,1.25,60.47
0.1,0.6,1.25,60.48
0.1,0.6,1.25,60.49
0.1,0.6,1.25,60.5
0.1,0.6,1.25,60.51
0.1,0.6,1.25,60.52
0.1,0.6,1.25,60.53
0.1,0.6,1.25,60.54
0.1,0.6,1.25,60.55
0.1,0.6,1.25,60.56
0.1,0.6,1.25,60.57
0.1,0.6,1.25,60.58
0.1,0.6,1.25,60.59
0.1,0.6,1.25,60.6
0.1,0.6,1.25,60.61
0.1,0.6,1.25,60.62
0.1,0.6,1.25,60.63
0.1,0.6,1.25,60.64
0.1,0.6,1.25,60.65
0.1,0.6,1.25,60.66
0.1,0.6,1.25,60.67
0.1,0.6,1.25,60.68
0.1,0.6,1.25,60.69
0.1,0.6,1.25,60.7
0.1,0.6,1.25,60.71
0.1,0.6,1.25,60.72
0.1,0.6,1.25,60.73
0.1,0.6,1.25,60.74
0.1,0.6,1.25,60.75
0.1,0.6,1.25,60.76
0.1,0.6,1.25,60.77
0.1,0.6,1.25,60.78
0.1,0.6,1.25,60.79
0.1,0.6,1.25,60.8
0.1,0.6,1.25,60.81
0.1,0.6,1.25,60.82
0.1,0.6,1.25,60.83
0.1,0.6,1.25,60.84
0.1,0.6,1.25,60.85
0.1,0.6,1.25,60.86
0.1,0.6,1.25,60.87
0.1,0.6,1.25,60.88
0.1,0.6,1.25,60.89
0.1,0.6,1.25,60.9
0.1,0.6,1.25,60.91
0.1,0.6,1.25,60.92
0.1,0.6,1.25,60.93
0.1,0.6,1.25,60.94
0.1,0.6,1.25,60.95
0.1,0.6,1.25,60.96
0.1,0.6,1.25,60.97
0.1,0.6,1.25,60.98
0.1,0.6,1.25,60.99
0.1,0.6,1.25,61
0.1,0.6,1.25,61.01
0.1,0.6,1.25,61.02
0.1,0.6,1.25,61.03
0.1,0.6,1.25,61.04
0.1,0.6,1.25,61.05
0.1,0.6,1.25,61.06
0.1,0.6,1.25,61.07
0.1,0.6,1.25,61.08
0.1,0.6,1.25,61.09
0.1,0.6,1.25,61.1
0.1,0.6,1.25,61.11
0.1,0.6,1.25,61.12
0.1,0.6,1.25,61.13
0.1,0.6,1.25,61.14
0.1,0.6,1.25,61.15
0.1,0.6,1.25,61.16
0.1,0.6,1.25,61.17
0.1,0.6,1.25,61.18
0.1,0.6,1.25,61.19
0.1,0.6,1.25,61.2
0.1,0.6,1.25,61.21
0.1,0.6,1.25,61.22
0.1,0.6,1.25,61.23
0.1,0.6,1.25,61.24
0.1,0.6,1.25,61.25
0.1,0.6,1.25,61.26
0.1,0.6,1.25,61.27
0.1,0.6,1.25,61.28
0.1,0.6,1.25,61.29
0.1,0.6,1.25,61.3
0.1,0.6,1.25,61.31
0.1,0.6,1.25,61.32
0.1,0.6,1.25,61.33
0.1,0.6,1.25,61.34
0.1,0.6,1.25,61.35
0.1,0.6,1.25,61.36
0.1,0.6,1.25,61.37
0.1,0.6,1.25,61.38
0.1,0.6,1.25,61.39
0.1,0.6,1.25,61.4
0.1,0.6,1.25,61.41
0.1,0.6,1.25,61.42
0.1,0.6,1.25,61.43
0.1,0.6,1.25,61.44
0.1,0.6,1.25,61.45
0.1,0.6,1.25,61.46
0.1,0.6,1.25,61.47
0.1,0.6,1.25,61.48
0.1,0.6,1.25,61.49
0.1,0.6,1.25,61.5
0.1,0.6,1.25,61.51
0.1,0.6,1.25,61.52
0.1,0.6,1.25,61.53
0.1,0.6,1.25,61.54
0.1,0.6,1.25,61.55
0.1,0.6,1.25,61.56
0.1,0.6,1.25,61.57
0.1,0.6,1.25,61.58
0.1,0.6,1.25,61.59
0.1,0.6,1.25,61.6
0.1,0.6,1.25,61.61
0.1,0.6,1.25,61.62
0.1,0.6,1.25,61.63
0.1,0.6,1.25,61.64
0.1,0.6,1.25,61.65
0.1,0.6,1.25,61.66
0.1,0.6,1.25,61.67
0.1,0.6,1.25,61.68
0.1,0.6,1.25,61.69
0.1,0.6,1.25,61.7
0.1,0.6,1.25,61.71
0.1,0.6,1.25,61.72
0.1,0.6,1.25,61.73
0.1,0.6,1.25,61.74
0.1,0.6,1.25,61.75
0.1,0.6,1.25,61.76
0.1,0.6,1.25,61.77
0.1,0.6,1.25,61.78
0.1,0.6,1.25,61.79
0.1,0.6,1.25,61.8
0.1,0.6,1.25,61.81
0.1,0.6,1.25,61.82
0.1,0.6,1.25,61.83
0.1,0.6,1.25,61.84
0.1,0.6,1.25,61.85
0.1,0.6,1.25,61.86
0.1,0.6,1.25,61.87
0.1,0.6,1.25,61.88
0.1,0.6,1.25,61.89
0.1,0.6,1.25,61.9
0.1,0.6,1.25,61.91
0.1,0.6,1.25,61.92
0.1,0.6,1.25,61.93
0.1,0.6,1.25,61.94
0.1,0.6,1.25,61.95
0.1,0.6,1.25,61.96
0.1,0.6,1.25,61.97
0.1,0.6,1.25,61.98
0.1,0.6,1.25,61.99
0.1,0.6,1.25,62
0.1,0.6,1.25,62.01
0.1,0.6,1.25,62.02
0.1,0.6,1.25,62.03
0.1,0.6,1.25,62.04
0.1,0.6,1.25,62.05
0.1,0.6,1.25,62.06
0.1,0.6,1.25,62.07
0.1,0.6,1.25,62.08
0.1,0.6,1.25,62.09
0.1,0.6,1.25,62.1
0.1,0.6,1.25,62.11
0.1,0.6,1.25,62.12
0.1,0.6,1.25,62.13
0.1,0.6,1.25,62.14
0.1,0.6,1.25,62.15
0.1,0.6,1.25,62.16
0.1,0.6,1.25,62.17
0.1,0.6,1.25,62.18
0.1,0.6,1.25,62.19
0.1,0.6,1.25,62.2
0.1,0.6,1.25,62.21
0.1,0.6,1.25,62.22
0.1,0.6,1.25,62.23
0.1,0.6,1.25,62.24
0.1,0.6,1.25,62.25
0.1,0.6,1.25,62.26
0.1,0.6,1.25,62.27
0.1,0.6,1.25,62.28
0.1,0.6,1.25,62.29
0.1,0.6,1.25,62.3
0.1,0.6,1.25,62.31
0.1,0.6,1.25,62.32
0.1,0.6,1.25,62.33
0.1,0.6,1.25,62.34
0.1,0.6,1.25,62.35
0.1,0.6,1.25,62.36
0.1,0.6,1.25,62.37
0.1,0.6,1.25,62.38
0.1,0.6,1.25,62.39
0.1,0.6,1.25,62.4
0.1,0.6,1.25,62.41
0.1,0.6,1.25,62.42
0.1,0.6,1.25,62.43
0.1,0.6,1.25,62.44
0.1,0.6,1.25,62.45
