"S_width [mm]","W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
0.3,0.6,40.55,-16.528269427081,-0.435930718219679,1460.29031195065,4.1637136670541,49.3378173620042
0.3,0.6,40.6,-16.8120604263429,-0.430245523435889,1462.24265920828,4.16906177193073,49.3665323292487
0.3,0.6,40.65,-17.110585746953,-0.424678794693487,1464.19535037764,4.17440963878151,49.3953258948702
0.3,0.6,40.7,-17.4249887170769,-0.419242771318474,1466.14838473188,4.17975725755502,49.4241980172696
0.3,0.6,40.75,-17.7565589827854,-0.413949786759642,1468.10176154221,4.18510461853096,49.4531486536405
0.3,0.6,40.8,-18.1067584984144,-0.408812255378018,1470.05548007801,4.19045171238254,49.4821777599696
0.3,0.6,40.85,-18.4772535019637,-0.403842658712914,1472.00953960684,4.19579853024825,49.5112852910361
0.3,0.6,40.9,-18.8699541820964,-0.399053531231426,1473.96393939457,4.20114506381437,49.5404712004123
0.3,0.6,40.95,-19.2870643277909,-0.394457445571075,1475.91867870542,4.20649130540959,49.5697354404635
0.3,0.6,41,-19.7311440705194,-0.390066997288193,1477.87375680206,4.21183724811327,49.5990779623481
0.4,0.6,37,-10.1267499850143,-0.784730388023608,1335.59288685663,3.79341498142364,49.9091155795053
0.4,0.6,37.05,-10.0914715671287,-0.784465624222916,1337.52920572471,3.79863372721441,49.9389208771734
0.4,0.6,37.1,-10.0589155901633,-0.784198900771322,1339.46584418317,3.80385234212699,49.9688176863882
0.4,0.6,37.15,-10.0292199809707,-0.783926765988504,1341.40280158226,3.80907081512775,49.9988060283198
0.4,0.6,37.2,-10.0025198615081,-0.78364691276328,1343.3400772705,3.81428913523368,50.0288859228386
0.4,0.6,37.25,-9.97894627893568,-0.783358350648073,1345.27767059457,3.81950729151202,50.059057388514
0.4,0.6,37.3,-9.9586248694983,-0.783061608420886,1347.21558089941,3.82472527307998,50.0893204426124
0.4,0.6,37.35,-9.94167447666483,-0.782758972053946,1349.15380752819,3.82994306910433,50.1196751010959
0.4,0.6,37.4,-9.92820574849466,-0.782454762971492,1351.09234982232,3.835160668801,50.1501213786205
0.4,0.6,37.45,-9.91831974354041,-0.782155660635537,1353.03120712144,3.84037806143452,50.1806592885347
0.4,0.6,37.5,-9.91210657855308,-0.781871071181999,1354.97037876346,3.8455952363175,50.2112888428782
0.4,0.6,37.55,-9.90964415458326,-0.781613538883781,1356.90986408456,3.85081218280992,50.2420100523806
0.4,0.6,37.6,-9.91099700051598,-0.781399187718047,1358.84966241919,3.85602889031836,50.2728229264597
0.4,0.6,37.65,-9.91621527438901,-0.781248163130765,1360.78977310005,3.8612453482951,50.3037274732208
0.4,0.6,37.7,-9.92533396280396,-0.781185014248466,1362.73019545816,3.86646154623705,50.3347236994552
0.4,0.6,37.75,-9.93837231717086,-0.781238906658521,1364.67092882281,3.87167747368444,50.3658116106391
0.4,0.6,37.8,-9.95533356231778,-0.78144347439696,1366.6119725216,3.87689312021941,50.3969912109326
0.4,0.6,37.85,-9.97620490811547,-0.781835992365173,1368.55332588045,3.88210847546418,50.428262503179
0.4,0.6,37.9,-10.0009578882727,-0.782455361445605,1370.49498822356,3.88732352907895,50.4596254889031
0.4,0.6,37.95,-10.0295490425068,-0.783338140791318,1372.43695887349,3.89253827075941,50.4910801683114
0.4,0.6,38,-10.0619209491397,-0.78451156049902,1374.37923715111,3.89775269023371,50.5226265402903
0.4,0.6,38.05,-10.0980036051477,-0.785982213530218,1376.32182237563,3.90296677725887,50.5542646024061
0.4,0.6,38.1,-10.1377161402153,-0.78771924432517,1378.26471386462,3.90818052161641,50.5859943509038
0.4,0.6,38.15,-10.1809688408586,-0.789631890534728,1380.20791093398,3.91339391310717,50.6178157807068
0.4,0.6,38.2,-10.2276654506734,-0.791544029662073,1382.15141289801,3.91860694154502,50.6497288854165
0.4,0.6,38.25,-10.2777057036803,-0.793173558025162,1384.09521906936,3.92381959674935,50.6817336573111
0.4,0.6,38.3,-10.3309880400204,-0.794130983793923,1386.03932875907,3.92903186853609,50.7138300873461
0.4,0.6,38.35,-10.3874124472511,-0.79395487055446,1387.98374127662,3.93424374670704,50.7460181651533
0.4,0.6,38.4,-10.4468833664777,-0.792193487779803,1389.92845592986,3.93945522103737,50.7782978790406
0.4,0.6,38.45,-10.5093126007091,-0.788517550932318,1391.87347202511,3.9446662812612,50.810669215992
0.4,0.6,38.5,-10.5746221631989,-0.782819617104077,1393.81878886718,3.94987691705542,50.8431321616674
0.4,0.6,38.55,-10.6427470060956,-0.775248839453506,1395.76440575935,3.95508711802254,50.8756867004022
0.4,0.6,38.6,-10.7136375743153,-0.766161352641763,1397.7103220035,3.96029687367383,50.9083328152075
0.4,0.6,38.65,-10.7872621359477,-0.756014709436196,1399.65653690011,3.96550617341607,50.9410704877701
0.4,0.6,38.7,-10.8636088483988,-0.745259080477446,1401.60304974838,3.97071500654719,50.9738996984527
0.4,0.6,38.75,-10.9426875285096,-0.734264502130309,1403.54985984633,3.97592336227056,51.0068204262936
0.4,0.6,38.8,-11.0245311046914,-0.723293461444649,1405.49696649098,3.9811312297435,51.0398326490075
0.4,0.6,38.85,-11.1091967393007,-0.712506791824215,1407.44436897844,3.98633859818431,51.0729363429854
0.4,0.6,38.9,-11.1967666196699,-0.701985513611059,1409.39206660421,3.99154545707241,51.1061314832953
0.4,0.6,38.95,-11.2873484260805,-0.691755628704702,1411.34005866326,3.99675179648452,51.1394180436819
0.4,0.6,39,-11.3810754942372,-0.681809269949195,1413.28834445015,4.00195760760756,51.172795996568
0.4,0.6,39.05,-11.4781066982363,-0.672120244631867,1415.23692325889,4.00716288343652,51.2062653130545
0.4,0.6,39.1,-11.5786260874729,-0.662654373486093,1417.18579438237,4.01236761957718,51.2398259629209
0.4,0.6,39.15,-11.6828423173,-0.65337583200999,1419.13495711124,4.0175718149104,51.2734779146263
0.4,0.6,39.2,-11.790987918513,-0.644250730652981,1421.08441073215,4.02277547167447,51.3072211353102
0.4,0.6,39.25,-11.9033184549244,-0.635248921361784,1423.03415452577,4.02797859443843,51.3410555907927
0.4,0.6,39.3,-12.0201116214874,-0.626344730111499,1424.98418776538,4.03318118771968,51.3749812455762
0.4,0.6,39.35,-12.1416663377779,-0.617517076368573,1426.9345097171,4.03838325274293,51.4089980628456
0.4,0.6,39.4,-12.268301893295,-0.608749267919496,1428.88511964213,4.04358478464843,51.4431060044698
0.4,0.6,39.45,-12.4003572022074,-0.600028643952983,1430.83601680039,4.04878577155121,51.4773050310026
0.4,0.6,39.5,-12.5381902260669,-0.591346165619854,1432.78720045394,4.05398619589679,51.5115951016835
0.4,0.6,39.55,-12.6821776238811,-0.582696008017493,1434.7386698687,4.05918603727272,51.5459761744397
0.4,0.6,39.6,-12.8327146900439,-0.574075180578355,1436.69042431442,4.06438527527542,51.5804482058863
0.4,0.6,39.65,-12.9902156422657,-0.565483187292438,1438.6424630633,4.06958389144147,51.6150111513287
0.4,0.6,39.7,-13.1551143241434,-0.556921729580201,1440.59478538837,4.07478187002529,51.6496649647632
0.4,0.6,39.75,-13.3278653907547,-0.548394450135735,1442.54739056207,4.07997919792623,51.6844095988787
0.4,0.6,39.8,-13.5089460510832,-0.539906713946907,1444.50027785535,4.08517586419343,51.7192450050583
0.4,0.6,39.85,-13.6988584487383,-0.531465421924472,1446.4534465372,4.09037185943091,51.7541711333811
0.4,0.6,39.9,-13.8981327729896,-0.523078852516724,1448.40689587449,4.09556717527211,51.7891879326232
0.4,0.6,39.95,-14.1073312064489,-0.514756526989302,1450.36062513199,4.10076180398058,51.8242953502601
0.4,0.6,40,-14.3270528348959,-0.506509094507672,1452.31463357245,4.10595573817409,51.8594933324681
0.4,0.6,40.05,-14.5579396701972,-0.498348233659593,1454.26892045674,4.11114897064711,51.8947818241262
0.4,0.6,40.1,-14.8006839708862,-0.490286567539014,1456.22348504394,4.11634149426385,51.9301607688181
0.4,0.6,40.15,-15.0560370893045,-0.482337589953407,1458.17832659148,4.12153330189822,51.9656301088342
0.4,0.6,40.2,-15.3248201326434,-0.474515600703821,1460.13344435517,4.12672438640377,52.0011897851736
0.4,0.6,40.25,-15.6079368024572,-0.466835648219678,1462.08883758934,4.13191474060153,52.0368397375461
0.4,0.6,40.3,-15.906388879697,-0.459313478112378,1464.04450554684,4.13710435727839,52.0725799043744
0.4,0.6,40.35,-16.22129495907,-0.451965486448672,1466.00044747911,4.14229322919098,52.1084102227968
0.4,0.6,40.4,-16.5539132203592,-0.444808676742693,1467.9566626362,4.14748134907232,52.1443306286688
0.4,0.6,40.45,-16.9056692735695,-0.43786061983045,1469.9131502668,4.15266870963941,52.1803410565657
0.4,0.6,40.5,-17.2781904560015,-0.431139415927874,1471.86990961829,4.15785530360086,52.2164414397854
0.4,0.6,40.55,-17.673348431701,-0.424663658288052,1473.82693993671,4.16304112366414,52.2526317103505
0.4,0.6,40.6,-18.0933126054743,-0.418452397968776,1475.78424046682,4.16822616254203,52.2889117990111
0.4,0.6,40.65,-18.5406178028654,-0.412525109301942,1477.74181045207,4.17341041295845,52.3252816352471
0.4,0.6,40.7,-19.0182510191902,-0.406901655723866,1479.69964913467,4.17859386765336,52.3617411472712
0.4,0.6,40.75,-19.529764014868,-0.401602255683071,1481.65775575553,4.18377651938715,52.3982902620318
0.4,0.6,40.8,-20.0794214619731,-0.396647448391247,1483.61612955434,4.1889583609443,52.4349289052153
0.4,0.6,40.85,-20.6723987566286,-0.392058059225373,1485.57476976952,4.1941393851365,52.4716570012494
0.4,0.6,40.9,-21.31505035437,-0.387855164626162,1487.53367563827,4.19931958480532,52.5084744733059
0.4,0.6,40.95,-22.0152799311595,-0.384060056370214,1489.49284639655,4.20449895282445,52.5453812433037
0.4,0.6,41,-22.7830599887233,-0.380694205122549,1491.45228127911,4.20967748210165,52.5823772319121
0.5,0.6,37,-9.43835289765096,-0.853126208003176,1342.0510404789,3.76186471894043,51.9762511186986
0.5,0.6,37.05,-9.43427798721889,-0.855201991913434,1343.98798984709,3.76696747507933,52.0135470901741
0.5,0.6,37.1,-9.43358062742389,-0.856966479369585,1345.92521381639,3.77206987577453,52.0509587184913
0.5,0.6,37.15,-9.43637645885408,-0.858423097232355,1347.86271174986,3.77717191294338,52.0884860731199
0.5,0.6,37.2,-9.44279782020528,-0.859577612217697,1349.80048300911,3.78227357852435,52.1261292221312
0.5,0.6,37.25,-9.45299656055741,-0.860438627687283,1351.73852695432,3.78737486447746,52.1638882321958
0.5,0.6,37.3,-9.46714743971017,-0.861018227414722,1353.67684294424,3.79247576278468,52.2017631685818
0.5,0.6,37.35,-9.48545225916622,-0.861332815555448,1355.61543033625,3.79757626545031,52.2397540951528
0.5,0.6,37.4,-9.50814490392716,-0.861404220772574,1357.55428848633,3.8026763645014,52.2778610743661
0.5,0.6,37.45,-9.53549752247089,-0.861261159215121,1359.49341674909,3.80777605198811,52.3160841672711
0.5,0.6,37.5,-9.56782813062346,-0.860941189642378,1361.43281447781,3.81287531998412,52.3544234335076
0.5,0.6,37.55,-9.60550999505488,-0.860493350295626,1363.37248102441,3.81797416058701,52.3928789313042
0.5,0.6,37.6,-9.64898323156124,-0.859981750183913,1365.31241573952,3.82307256591863,52.431450717477
0.5,0.6,37.65,-9.69876913317017,-0.859490511397669,1367.25261797245,3.82817052812551,52.4701388474285
0.5,0.6,37.7,-9.75548779929812,-0.859130646162918,1369.19308707123,3.83326803937921,52.5089433751457
0.5,0.6,37.75,-9.81987961244907,-0.859049738020209,1371.13382238264,3.83836509187669,52.5478643531995
0.5,0.6,37.8,-9.89283087454441,-0.859445737456344,1373.0748232522,3.84346167784071,52.5869018327438
0.5,0.6,37.85,-9.97540318829533,-0.860586869495944,1375.01608902418,3.84855778952017,52.6260558635136
0.5,0.6,37.9,-10.0688643350998,-0.862840729328641,1376.95761904166,3.85365341919048,52.6653264938253
0.5,0.6,37.95,-10.1747141225914,-0.866717339078707,1378.8994126465,3.85874855915393,52.7047137705751
0.5,0.6,38,-10.2946890368218,-0.872933592001803,1380.84146917939,3.86384320174006,52.7442177392386
0.5,0.6,38.05,-10.4307081701377,-0.882510560409634,1382.78378797986,3.86893733930597,52.7838384438702
0.5,0.6,38.1,-10.5846759939976,-0.896920948122038,1384.72636838627,3.87403096423671,52.8235759271027
0.5,0.6,38.15,-10.7579559523798,-0.918310956265919,1386.66920973586,3.87912406894563,52.8634302301465
0.5,0.6,38.2,-10.9501158683733,-0.949824477269771,1388.61231136477,3.88421664587471,52.9034013927897
0.5,0.6,38.25,-11.1561368041601,-0.996039673770796,1390.55567260803,3.88930868749489,52.9434894533977
0.5,0.6,38.3,-11.3606721920444,-1.06342900521211,1392.49929279957,3.89440018630646,52.983694448913
0.5,0.6,38.35,-11.5278914025639,-1.16040709472999,1394.4431712723,3.89949113483933,53.0240164148553
0.5,0.6,38.4,-11.5895920980105,-1.29558970569462,1396.38730735805,3.90458152565339,53.0644553853214
0.5,0.6,38.45,-11.4504570151406,-1.47119811811414,1398.33170038763,3.90967135133887,53.1050113929854
0.5,0.6,38.5,-11.0475645219739,-1.66878112674746,1400.27634969085,3.91476060451661,53.1456844690989
0.5,0.6,38.55,-10.4456977807733,-1.83659626199095,1402.22125459652,3.91984927783842,53.1864746434914
0.5,0.6,38.6,-9.82965616209334,-1.91032163908271,1404.16641443247,3.92493736398739,53.2273819445707
0.5,0.6,38.65,-9.3613683034726,-1.8687688918366,1406.11182852559,3.93002485567817,53.2684063993232
0.5,0.6,38.7,-9.08871094748952,-1.7495098154993,1408.05749620179,3.93511174565736,53.3095480333146
0.5,0.6,38.75,-8.97839866280784,-1.60459296066306,1410.0034167861,3.94019802670373,53.3508068706908
0.5,0.6,38.8,-8.97725564804541,-1.4665308944239,1411.94958960262,3.94528369162858,53.3921829341785
0.5,0.6,38.85,-9.04224844632408,-1.34736372353663,1413.89601397456,3.95036873327602,53.4336762450857
0.5,0.6,38.9,-9.14537979418272,-1.24830332653194,1415.84268922428,3.95545314452326,53.4752868233034
0.5,0.6,38.95,-9.27011432668852,-1.16666046029217,1417.78961467326,3.96053691828093,53.5170146873059
0.5,0.6,39,-9.40715502804906,-1.09900281565369,1419.73678964216,3.96562004749334,53.5588598541526
0.5,0.6,39.05,-9.55144968821221,-1.04225454201842,1421.68421345083,3.97070252513878,53.6008223394884
0.5,0.6,39.1,-9.70036302358858,-0.993948149666026,1423.6318854183,3.97578434422981,53.642902157546
0.5,0.6,39.15,-9.85262169312303,-0.952187618505577,1425.57980486283,3.98086549781351,53.6850993211463
0.5,0.6,39.2,-10.0077175124771,-0.915538969250012,1427.52797110192,3.98594597897177,53.7274138417006
0.5,0.6,39.25,-10.1655713990661,-0.882921281655234,1429.4763834523,3.99102578082159,53.769845729212
0.5,0.6,39.3,-10.3263438877636,-0.853517622758198,1431.42504123,3.9961048965153,53.8123949922766
0.5,0.6,39.35,-10.4903281026632,-0.826707307226225,1433.37394375031,4.00118331924084,53.8550616380859
0.5,0.6,39.4,-10.6578894099025,-0.802015882964924,1435.32309032785,4.00626104222202,53.8978456724284
0.5,0.6,39.45,-10.8294317115971,-0.779078609937002,1437.27248027656,4.01133805871879,53.9407470996912
0.5,0.6,39.5,-11.0053790579328,-0.7576138480427,1439.2221129097,4.01641436202748,53.9837659228624
0.5,0.6,39.55,-11.1861661129024,-0.737403624146056,1441.17198753992,4.02148994548103,54.0269021435331
0.5,0.6,39.6,-11.3722337442316,-0.718279391294078,1443.12210347922,4.02656480244926,54.0701557618994
0.5,0.6,39.65,-11.564027566253,-0.700111564881225,1445.07246003902,4.0316389263391,54.1135267767648
0.5,0.6,39.7,-11.7619981648377,-0.682801839935338,1447.02305653014,4.03671231059482,54.1570151855425
0.5,0.6,39.75,-11.966602264682,-0.666277596878732,1448.97389226281,4.04178494869828,54.200620984258
0.5,0.6,39.8,-12.1783044268058,-0.650487923883347,1450.92496654676,4.04685683416913,54.2443441675513
0.5,0.6,39.85,-12.3975790900491,-0.635400949684994,1452.87627869112,4.05192796056508,54.2881847286797
0.5,0.6,39.9,-12.6249129692371,-0.621002313066272,1454.82782800457,4.05699832148206,54.3321426595203
0.5,0.6,39.95,-12.8608080692074,-0.607294712046733,1456.77961379524,4.06206791055447,54.3762179505731
0.5,0.6,40,-13.1057859732557,-0.594298593591456,1458.7316353708,4.06713672145541,54.4204105909636
0.5,0.6,40.05,-13.3603948002333,-0.582054180611314,1460.68389203846,4.07220474789686,54.4647205684456
0.5,0.6,40.1,-13.6252216473151,-0.57062520688693,1462.63638310498,4.07727198362988,54.5091478694043
0.5,0.6,40.15,-13.900916139587,-0.560104963880429,1464.58910787669,4.08233842244485,54.5536924788599
0.5,0.6,40.2,-14.1882362815321,-0.550625570818966,1466.54206565951,4.08740405817162,54.5983543804697
0.5,0.6,40.25,-14.4881389078936,-0.542371732478213,1468.49525575897,4.09246888467973,54.6431335565323
0.5,0.6,40.3,-14.801958968647,-0.535600454439162,1470.44867748022,4.09753289587859,54.6880299879907
0.5,0.6,40.35,-15.1317639722813,-0.530667503703379,1472.40233012806,4.10259608571767,54.7330436544352
0.5,0.6,40.4,-15.4810444588705,-0.528057411422093,1474.35621300695,4.10765844818667,54.7781745341076
0.5,0.6,40.45,-15.8560060773658,-0.528399257765616,1476.31032542102,4.11271997731571,54.8234226039043
0.5,0.6,40.5,-16.2677601345505,-0.532405919059512,1478.2646666741,4.11778066717551,54.86878783938
0.5,0.6,40.55,-16.7351799601647,-0.540560017191912,1480.21923606973,4.12284051187753,54.9142702147516
0.5,0.6,40.6,-17.2858030479194,-0.552172114996577,1482.17403291118,4.12789950557415,54.9598697029019
0.5,0.6,40.65,-17.9473048308602,-0.563529775350568,1484.12905650148,4.13295764245885,55.0055862753833
0.5,0.6,40.7,-18.7236921872257,-0.566737718563145,1486.0843061434,4.13801491676633,55.0514199024221
0.5,0.6,40.75,-19.5768154909688,-0.554182491462894,1488.03978113951,4.14307132277269,55.097370552922
0.5,0.6,40.8,-20.4509748888095,-0.527302462720159,1489.99548079219,4.14812685479559,55.1434381944687
0.5,0.6,40.85,-21.3187559144633,-0.495625335398206,1491.9514044036,4.15318150719434,55.189622793334
0.5,0.6,40.9,-22.1912230940964,-0.467130667655824,1493.90755127578,4.15823527437011,55.2359243144795
0.5,0.6,40.95,-23.098296612015,-0.444576307205034,1495.86392071058,4.16328815076604,55.2823427215617
0.5,0.6,41,-24.0726705365609,-0.427661971850924,1497.82051200974,4.16834013086733,55.3288779769358
0.2,0.7,37,-12.1034998811666,-0.626375239222902,1316.85455137125,3.85797210949834,41.1452954031409
0.2,0.7,37.05,-12.0325211104749,-0.628498355200953,1318.7836186894,3.86337711760064,41.164184092984
0.2,0.7,37.1,-11.9655994498464,-0.63064628041053,1320.71313062748,3.86878274301482,41.1831402281646
0.2,0.7,37.15,-11.9026152121374,-0.632808496052118,1322.64308667637,3.87418897350053,41.2021638393344
0.2,0.7,37.2,-11.8434543144751,-0.634974561419262,1324.57348632275,3.87959579682411,41.2212549561123
0.2,0.7,37.25,-11.78800836066,-0.637134111424166,1326.50432904909,3.88500320075809,41.240413607082
0.2,0.7,37.3,-11.7361746892235,-0.63927685262536,1328.43561433371,3.89041117308066,41.2596398197888
0.2,0.7,37.35,-11.6878563918571,-0.641392557769154,1330.36734165074,3.89581970157522,41.2789336207373
0.2,0.7,37.4,-11.6429623065108,-0.64347105891968,1332.29951047014,3.90122877402987,41.2982950353889
0.2,0.7,37.45,-11.6014069890593,-0.645502239339301,1334.23212025772,3.9066383782369,41.3177240881587
0.2,0.7,37.5,-11.5631106670735,-0.647476024397742,1336.16517047511,3.91204850199235,41.3372208024136
0.2,0.7,37.55,-11.5279991788842,-0.649382371939537,1338.09866057981,3.91745913309556,41.3567852004692
0.2,0.7,37.6,-11.4960039008114,-0.651211262731271,1340.03259002517,3.9228702593487,41.3764173035877
0.2,0.7,37.65,-11.4670616651356,-0.652952691845353,1341.9669582604,3.92828186855633,41.3961171319755
0.2,0.7,37.7,-11.4411146711137,-0.65459666211732,1343.90176473058,3.93369394852497,41.4158847047804
0.2,0.7,37.75,-11.4181103910969,-0.65613318113377,1345.83700887667,3.93910648706271,41.4357200400897
0.2,0.7,37.8,-11.3980014735778,-0.657552263556474,1347.77269013553,3.94451947197878,41.4556231549278
0.2,0.7,37.85,-11.380745644788,-0.658843940941606,1349.70880793989,3.94993289108317,41.4755940652535
0.2,0.7,37.9,-11.3663056102837,-0.659998281533682,1351.64536171838,3.95534673218626,41.4956327859584
0.2,0.7,37.95,-11.3546489577886,-0.661005422747441,1353.58235089558,3.96076098309846,41.5157393308643
0.2,0.7,38,-11.3457480624182,-0.661855619123092,1355.51977489194,3.96617563162987,41.535913712721
0.2,0.7,38.05,-11.3395799952771,-0.662539308360795,1357.45763312387,3.97159066558993,41.5561559432045
0.2,0.7,38.1,-11.3361264363102,-0.663047197508159,1359.39592500369,3.97700607278714,41.5764660329146
0.2,0.7,38.15,-11.3353735921914,-0.663370370392296,1361.3346499397,3.98242184102877,41.5968439913731
0.2,0.7,38.2,-11.3373121199491,-0.663500415885257,1363.27380733612,3.98783795812054,41.6172898270217
0.2,0.7,38.25,-11.3419370569633,-0.663429574553567,1365.21339659317,3.99325441186643,41.6378035472198
0.2,0.7,38.3,-11.3492477579119,-0.663150898745694,1367.15341710701,3.99867119006841,41.6583851582432
0.2,0.7,38.35,-11.3592478392034,-0.662658418412919,1369.09386826982,4.00408828052623,41.6790346652815
0.2,0.7,38.4,-11.3719451314042,-0.661947302272842,1371.03474946975,4.00950567103726,41.699752072437
0.2,0.7,38.45,-11.3873516401489,-0.661014001764503,1372.97606009098,4.01492334939628,41.7205373827221
0.2,0.7,38.5,-11.4054835160185,-0.659856364127937,1374.91779951368,4.0203413033954,41.7413905980582
0.2,0.7,38.55,-11.4263610338725,-0.65847370135053,1376.85996711408,4.02575952082388,41.7623117192739
0.2,0.7,38.6,-11.45000858214,-0.656866803974368,1378.80256226444,4.03117798946807,41.7833007461029
0.2,0.7,38.65,-11.4764546625972,-0.655037892876374,1380.74558433307,4.03659669711138,41.804357677183
0.2,0.7,38.7,-11.5057319011987,-0.652990507764821,1382.68903268436,4.04201563153419,41.8254825100539
0.2,0.7,38.75,-11.5378770705777,-0.650729337561254,1384.63290667876,4.04743478051389,41.8466752411561
0.2,0.7,38.8,-11.5729311248886,-0.648260004076999,1386.57720567282,4.0528541318249,41.8679358658294
0.2,0.7,38.85,-11.6109392477399,-0.645588815415519,1388.52192901921,4.0582736732387,41.8892643783111
0.2,0.7,38.9,-11.6519509140484,-0.642722508487538,1390.4670760667,4.06369339252397,41.9106607717349
0.2,0.7,38.95,-11.6960199667479,-0.639668000457527,1392.4126461602,4.06911327744668,41.9321250381295
0.2,0.7,39,-11.7432047093957,-0.636432166880698,1394.35863864078,4.07453331577029,41.9536571684171
0.2,0.7,39.05,-11.7935680158579,-0.633021660234289,1396.30505284564,4.0799534952559,41.9752571524124
0.2,0.7,39.1,-11.8471774583994,-0.629442777304322,1398.25188810819,4.08537380366255,41.9969249788212
0.2,0.7,39.15,-11.9041054556807,-0.625701378373339,1400.19914375801,4.09079422874745,42.0186606352391
0.2,0.7,39.2,-11.9644294423561,-0.621802856180912,1402.1468191209,4.09621475826632,42.0404641081505
0.2,0.7,39.25,-12.0282320621951,-0.617752148770277,1404.09491351889,4.10163537997376,42.0623353829277
0.2,0.7,39.3,-12.0956013868981,-0.613553787863536,1406.04342627022,4.10705608162363,42.0842744438295
0.2,0.7,39.35,-12.1666311630732,-0.609211973319278,1407.99235668942,4.11247685096955,42.1062812740002
0.2,0.7,39.4,-12.2414210901684,-0.604730664310462,1409.94170408728,4.11789767576536,42.1283558554689
0.2,0.7,39.45,-12.3200771325367,-0.60011367879766,1411.89146777088,4.12331854376568,42.1504981691484
0.2,0.7,39.5,-12.4027118692448,-0.595364794320538,1413.8416470436,4.12873944272653,42.1727081948345
0.2,0.7,39.55,-12.4894448857408,-0.590487844783663,1415.79224120516,4.13416036040594,42.194985911205
0.2,0.7,39.6,-12.5804032120706,-0.585486809537908,1417.74324955162,4.13958128456472,42.2173312958187
0.2,0.7,39.65,-12.6757218130052,-0.580365892503744,1419.69467137541,4.14500220296716,42.2397443251152
0.2,0.7,39.7,-12.7755441362136,-0.57512959026722,1421.64650596533,4.1504231033819,42.2622249744139
0.2,0.7,39.75,-12.8800227255191,-0.569782748980991,1423.5987526066,4.1558439735828,42.2847732179133
0.2,0.7,39.8,-12.9893199073293,-0.564330610536626,1425.55141058085,4.16126480134984,42.3073890286906
0.2,0.7,39.85,-13.1036085595604,-0.55877884887778,1427.50447916616,4.16668557447021,42.3300723787009
0.2,0.7,39.9,-13.2230729738263,-0.55313359754292,1429.45795763707,4.17210628073931,42.352823238777
0.2,0.7,39.95,-13.3479098233643,-0.547401469607653,1431.41184526461,4.17752690796193,42.3756415786287
0.2,0.7,40,-13.4783292511934,-0.541589571181642,1433.36614131632,4.18294744395346,42.3985273668424
0.2,0.7,40.05,-13.6145560953901,-0.535705509538526,1435.32084505626,4.18836787654116,42.4214805708809
0.2,0.7,40.1,-13.7568312712312,-0.529757396845071,1437.27595574505,4.19378819356554,42.4445011570829
0.2,0.7,40.15,-13.9054133333682,-0.523753850328198,1439.23147263989,4.19920838288178,42.4675890906629
0.2,0.7,40.2,-14.0605802453109,-0.517703989588397,1441.18739499457,4.20462843236127,42.4907443357108
0.2,0.7,40.25,-14.2226313884624,-0.511617431644104,1443.14372205951,4.21004832989317,42.5139668551919
0.2,0.7,40.3,-14.3918898489679,-0.505504284178909,1445.10045308177,4.21546806338617,42.5372566109466
0.2,0.7,40.35,-14.5687050279765,-0.499375137364231,1447.0575873051,4.22088762077018,42.5606135636904
0.2,0.7,40.4,-14.7534556299022,-0.493241054545015,1449.01512396992,4.22630698999825,42.584037673014
0.2,0.7,40.45,-14.9465530943348,-0.487113562004611,1450.97306231341,4.23172615904849,42.6075288973829
0.2,0.7,40.5,-15.1484455509423,-0.481004637966363,1452.93140156947,4.23714511592619,42.6310871941381
0.2,0.7,40.55,-15.3596223937599,-0.474926700941666,1454.8901409688,4.24256384866588,42.6547125194955
0.2,0.7,40.6,-15.5806195926095,-0.468892597496602,1456.84927973888,4.24798234533366,42.6784048285467
0.2,0.7,40.65,-15.8120258863066,-0.462915589479441,1458.80881710407,4.25340059402954,42.7021640752587
0.2,0.7,40.7,-16.0544900364573,-0.457009340728637,1460.76875228553,4.25881858288988,42.7259902124743
0.2,0.7,40.75,-16.3087293642731,-0.451187903263765,1462.72908450136,4.26423630009004,42.7498831919128
0.2,0.7,40.8,-16.5755398489922,-0.445465702949393,1464.68981296657,4.269653733847,42.7738429641696
0.2,0.7,40.85,-16.8558081393508,-0.439857524613139,1466.6509368931,4.27507087242223,42.7978694787173
0.2,0.7,40.9,-17.1505259248591,-0.434378496593428,1468.6124554899,4.28048770412462,42.8219626839057
0.2,0.7,40.95,-17.460807239416,-0.429044074689194,1470.57436796293,4.28590421731353,42.8461225269625
0.2,0.7,41,-17.7879094373459,-0.423870025482339,1472.53667351517,4.291320400402,42.8703489539937
0.3,0.7,37,-10.3459272282884,-0.739640264062838,1338.71122365614,3.82190101413968,44.1245919221068
0.3,0.7,37.05,-10.3167447578454,-0.742030173207839,1340.66195917176,3.82722150968711,44.1492384039539
0.3,0.7,37.1,-10.2894676064627,-0.744242003558487,1342.61304077037,3.83254183890539,44.1739558491694
0.3,0.7,37.15,-10.2642951718071,-0.746271054934864,1344.56446770788,3.83786199073699,44.1987442195125
0.3,0.7,37.2,-10.241441647898,-0.748112919681292,1346.51623923801,3.843181954161,44.2236034755741
0.3,0.7,37.25,-10.2211336138253,-0.749763486958018,1348.46835461223,3.84850171819284,44.2485335767778
