"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1)) []","re(Gamma(1)) []","re(Zo(1)) []"
0.5,37,-11.5164688894662,-3.18563846612245,1461.9130981017,3.49924614281008,91.5067361817513
0.5,37.05,-11.5570352855135,-3.15034670170462,1463.90629970115,3.50369213406038,91.5150476157138
0.5,37.1,-11.6435491582276,-3.07842073404466,1465.89951867205,3.50813777493293,91.523349691561
0.5,37.15,-11.7765614080468,-2.97333270005488,1467.89275493081,3.51258306582626,91.5316424088707
0.5,37.2,-11.9550680393816,-2.84119765035832,1469.88600839418,3.51702800713985,91.5399257673258
0.5,37.25,-12.176611606932,-2.68970333919339,1471.87927897923,3.5214725992741,91.5481997667137
0.5,37.3,-12.4375253198367,-2.52689491618658,1473.87256660339,3.52591684263029,91.5564644069255
0.5,37.35,-12.7332703049819,-2.36015149411472,1475.86587118439,3.53036073761062,91.5647196879552
0.5,37.4,-13.0588050977558,-2.19554059352854,1477.85919264029,3.53480428461814,91.572965609899
0.5,37.45,-13.4089321675443,-2.03756658960494,1479.85253088951,3.53924748405676,91.5812021729546
0.5,37.5,-13.7785834923058,-1.88922015168534,1481.84588585076,3.54369033633124,91.58942937742
0.5,37.55,-14.1630277523855,-1.75220255316761,1483.8392574431,3.54813284184715,91.5976472236935
0.5,37.6,-14.5579991187065,-1.62721647015651,1485.8326455859,3.55257500101089,91.6058557122724
0.5,37.65,-14.9597587899016,-1.51425165139663,1487.82605019887,3.55701681422965,91.6140548437523
0.5,37.7,-15.3651053559438,-1.41282870044517,1489.81947120202,3.56145828191141,91.6222446188266
0.5,37.75,-15.7713503647949,-1.32218888821865,1491.81290851571,3.5658994044649,91.6304250382855
0.5,37.8,-16.1762731452416,-1.24143203768953,1493.80636206061,3.57034018229963,91.6385961030157
0.5,37.85,-16.5780656212339,-1.16961084262224,1495.7998317577,3.57478061582585,91.6467578139992
0.5,37.9,-16.9752745687773,-1.10579158341561,1497.79331752828,3.57922070545452,91.6549101723125
0.5,37.95,-17.3667460166175,-1.04909043181619,1499.78681929399,3.58366045159735,91.6630531791265
0.5,38,-17.7515744231881,-0.998692856437803,1501.78033697676,3.58809985466672,91.6711868357054
0.5,38.05,-18.1290578295753,-0.953861833603194,1503.77387049885,3.59253891507572,91.6793111434058
0.5,38.1,-18.4986592686235,-0.913938980051257,1505.76741978284,3.59697763323812,91.6874261036764
0.5,38.15,-18.8599741678525,-0.878341463088703,1507.76098475161,3.60141600956835,91.6955317180569
0.5,38.2,-19.2127031998678,-0.846556602609973,1509.75456532837,3.60585404448149,91.7036279881777
0.5,38.25,-19.5566299164161,-0.818135406373578,1511.74816143661,3.61029173839328,91.711714915759
0.5,38.3,-19.8916024851939,-0.79268581401826,1513.74177300017,3.61472909172007,91.71979250261
0.5,38.35,-20.2175188873549,-0.769866111426476,1515.73539994318,3.61916610487884,91.7278607506282
0.5,38.4,-20.5343149996992,-0.749378770860027,1517.72904219007,3.62360277828718,91.7359196617993
0.5,38.45,-20.8419550612701,-0.730964840382626,1519.7226996656,3.62803911236327,91.7439692381956
0.5,38.5,-21.1404240994816,-0.714398924287523,1521.71637229483,3.63247510752587,91.752009481976
0.5,38.55,-21.4297219606673,-0.699484747604065,1523.71006000311,3.63691076419432,91.760040395385
0.5,38.6,-21.7098586517321,-0.686051270617173,1525.70376271612,3.64134608278852,91.7680619807524
0.5,38.65,-21.9808507527492,-0.673949305840142,1527.69748035981,3.64578106372891,91.7760742404921
0.5,38.7,-22.2427187051733,-0.663048584814142,1529.69121286048,3.65021570743649,91.7840771771017
0.5,38.75,-22.495484817585,-0.653235222053741,1531.68496014468,3.65465001433278,91.7920707931622
0.5,38.8,-22.73917186147,-0.644409526217854,1533.6787221393,3.65908398483982,91.8000550913365
