"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1)) []","re(Gamma(1)) []","re(Zo(1)) []"
0.5,57,-29.4878299568031,-0.569010048889202,2266.03025158085,5.22243164516874,92.1285195563426
0.5,57.05,-29.1263040436349,-0.571440156141549,2268.02763774069,5.22673992985303,92.1324232776395
0.5,57.1,-28.7584264832853,-0.574446878171372,2270.02502492909,5.23104802515125,92.1363211786767
0.5,57.15,-28.3836565006936,-0.57804823954263,2272.02241313637,5.23535593130653,92.1402132687287
0.5,57.2,-28.0014005856288,-0.582273079059723,2274.01980235289,5.23966364856151,92.1440995570594
0.5,57.25,-27.6110063904694,-0.587163151748672,2276.01719256905,5.24397117715835,92.1479800529222
0.5,57.3,-27.2117558387705,-0.592775757319284,2278.01458377532,5.24827851733877,92.1518547655597
0.5,57.35,-26.802857356077,-0.599187058875101,2280.01197596219,5.25258566934396,92.1557237042038
0.5,57.4,-26.383437141256,-0.606496313052718,2282.0093691202,5.2568926334147,92.1595868780758
0.5,57.45,-25.9525294176922,-0.61483131275505,2284.00676323995,5.26119940979124,92.1634442963865
0.5,57.5,-25.5090656496015,-0.624355455962353,2286.00415831209,5.26550599871342,92.1672959683356
0.5,57.55,-25.0518627971209,-0.635277013061762,2288.00155432728,5.26981240042057,92.1711419031123
0.5,57.6,-24.5796108441755,-0.647861391721078,2289.99895127627,5.27411861515157,92.1749821098951
0.5,57.65,-24.0908601148118,-0.662447523324067,2291.99634914983,5.27842464314484,92.1788165978516
0.5,57.7,-23.5840093798435,-0.679469963202562,2293.99374793877,5.28273048463834,92.1826453761385
0.5,57.75,-23.0572965871256,-0.699488972491825,2295.99114763397,5.28703613986956,92.1864684539022
0.5,57.8,-22.5087954652418,-0.723231820830057,2297.98854822633,5.29134160907554,92.1902858402777
0.5,57.85,-21.9364236619071,-0.751649928589165,2299.98594970681,5.29564689249285,92.1940975443896
0.5,57.9,-21.3379721876509,-0.785998369606929,2301.9833520664,5.29995199035763,92.1979035753513
0.5,57.95,-20.7111729434683,-0.827946711705945,2303.98075529616,5.30425690290553,92.2017039422657
0.5,58,-20.0538330469692,-0.879732861295262,2305.97815938716,5.30856163037177,92.2054986542246
0.5,58.05,-19.3640848627456,-0.944373062226807,2307.97556433053,5.31286617299113,92.2092877203089
0.5,58.1,-18.640834193282,-1.02593686634012,2309.97297011745,5.31717053099789,92.2130711495887
0.5,58.15,-17.8845426240204,-1.12987266418946,2311.97037673915,5.32147470462594,92.2168489511232
0.5,58.2,-17.0985580130659,-1.26329292202945,2313.96778418687,5.32577869410869,92.2206211339607
0.5,58.25,-16.2912966587137,-1.4349161741098,2315.96519245192,5.33008249967908,92.2243877071384
0.5,58.3,-15.4796047315583,-1.65384724649857,2317.96260152564,5.33438612156967,92.2281486796825
0.5,58.35,-14.6933348028038,-1.9253530280205,2319.96001139944,5.3386895600125,92.2319040606086
0.5,58.4,-13.9800018575145,-2.2406408643204,2321.95742206473,5.34299281523921,92.235653858921
0.5,58.45,-13.4057036968883,-2.55975364637012,2323.95483351299,5.34729588748099,92.239398083613
0.5,58.5,-13.0454718487768,-2.80078237345167,2325.95224573574,5.35159877696858,92.2431367436672
0.5,58.55,-12.9590055056882,-2.87019056164151,2327.94965872453,5.35590148393228,92.2468698480548
0.5,58.6,-13.1624146772697,-2.7374404669318,2329.94707247097,5.36020400860196,92.2505974057363
0.5,58.65,-13.6193808146397,-2.46494675589417,2331.94448696669,5.36450635120703,92.2543194256609
0.5,58.7,-14.2605072889023,-2.14772889017027,2333.94190220337,5.36880851197648,92.2580359167669
0.5,58.75,-15.0124639352821,-1.85120927413092,2335.93931817274,5.37311049113885,92.2617468879815
0.5,58.8,-15.8165162459683,-1.60143820113957,2337.93673486657,5.37741228892223,92.265452348221
0.5,58.85,-16.6329934777189,-1.40091528665017,2339.93415227665,5.3817139055543,92.2691523063903
0.5,58.9,-17.4381627230918,-1.24293156646642,2341.93157039484,5.38601534126229,92.2728467713834
0.5,58.95,-18.2193352290247,-1.11890482132445,2343.92898921301,5.39031659627299,92.2765357520832
0.5,59,-18.970743423783,-1.02112725879358,2345.9264087231,5.39461767081275,92.2802192573615
0.5,59.05,-19.6906927197358,-0.943435145300993,2347.92382891707,5.39891856510749,92.2838972960789
0.5,59.1,-20.379767283725,-0.881126097757121,2349.92124978693,5.4032192793827,92.287569877085
0.5,59.15,-21.0397534958644,-0.830677343896404,2351.91867132471,5.40751981386344,92.2912370092182
0.5,59.2,-21.6730124511039,-0.789461039946646,2353.91609352252,5.4118201687743,92.2948987013057
0.5,59.25,-22.2821216554189,-0.755511165945574,2355.91351637247,5.41612034433949,92.2985549621636
0.5,59.3,-22.8696740286296,-0.727346906973549,2357.91093986673,5.42042034078274,92.3022058005969
0.5,59.35,-23.4381668278411,-0.703843129698988,2359.90836399749,5.42472015832736,92.3058512253993
0.5,59.4,-23.9899404082317,-0.684136588831681,2361.90578875701,5.42901979719624,92.3094912453534
0.5,59.45,-24.5271430191366,-0.667558179128938,2363.90321413756,5.43331925761181,92.3131258692307
0.5,59.5,-25.0517074652495,-0.653583858953203,2365.90064013146,5.4376185397961,92.3167551057913
0.5,59.55,-25.5653312242182,-0.641798890942665,2367.89806673107,5.44191764397068,92.3203789637844
0.5,59.6,-26.0694552022536,-0.631871592007003,2369.89549392878,5.44621657035671,92.3239974519477
0.5,59.65,-26.565238761056,-0.623533905719279,2371.89292171703,5.45051531917489,92.3276105790079
0.5,59.7,-27.0535305922653,-0.616566902446042,2373.89035008829,5.45481389064552,92.3312183536803
0.5,59.75,-27.5348368240048,-0.610789866789457,2375.88777903507,5.45911228498844,92.3348207846691
0.5,59.8,-28.0092896014431,-0.606052018641567,2377.88520854992,5.46341050242309,92.3384178806674
0.5,59.85,-28.4766212933194,-0.602226184517994,2379.88263862542,5.46770854316847,92.3420096503567
0.5,59.9,-28.9361512447437,-0.599203925721502,2381.88006925418,5.47200640744314,92.3455961024076
0.5,59.95,-29.3867932150904,-0.596891764063779,2383.87750042888,5.47630409546526,92.3491772454794
0.5,60,-29.8270917147084,-0.59520824135962,2385.87493214221,5.48060160745255,92.3527530882199
0.5,60.05,-30.2552937270025,-0.594081617373724,2387.87236438689,5.48489894362231,92.356323639266
0.5,60.1,-30.6694582950716,-0.593448060378012,2389.8697971557,5.48919610419141,92.359888907243
0.5,60.15,-31.0676002101803,-0.593250220516385,2391.86723044145,5.49349308937634,92.3634489007653
0.5,60.2,-31.4478564496996,-0.593436102632658,2393.86466423696,5.49778989939314,92.3670036284357
0.5,60.25,-31.8086568762098,-0.593958174795654,2395.86209853513,5.50208653445745,92.3705530988459
0.5,60.3,-32.148876362072,-0.594772663354993,2397.85953332887,5.50638299478451,92.3740973205763
0.5,60.35,-32.4679459583144,-0.595838996332027,2399.85696861112,5.51067928058915,92.377636302196
0.5,60.4,-32.7659066658004,-0.597119365256801,2401.85440437487,5.5149753920858,92.3811700522628
0.5,60.45,-33.0433995521782,-0.59857838189863,2403.85184061314,5.51927132948848,92.3846985793233
0.5,60.5,-33.3015975282583,-0.600182811207298,2405.84927731898,5.52356709301084,92.3882218919128
0.5,60.55,-33.5420937102942,-0.601901365552351,2407.8467144855,5.52786268286611,92.391739998555
0.5,60.6,-33.7667665108948,-0.603704548287567,2409.8441521058,5.53215809926714,92.3952529077628
0.5,60.65,-33.9776417400058,-0.605564536977268,2411.84159017307,5.53645334242642,92.3987606280375
0.5,60.7,-34.176768079553,-0.60745509844785,2413.83902868048,5.54074841255601,92.4022631678692
0.5,60.75,-34.3661162801435,-0.609351529283235,2415.83646762128,5.5450433098676,92.4057605357365
0.5,60.8,-34.5475062844487,-0.611230616549872,2417.83390698872,5.54933803457251,92.409252740107
0.5,60.85,-34.7225615593767,-0.613070614479169,2419.8313467761,5.55363258688166,92.4127397894369
0.5,60.9,-34.8926867736145,-0.614851233600115,2421.82878697677,5.55792696700558,92.4162216921708
0.5,60.95,-35.0590635127452,-0.616553639439886,2423.82622758408,5.5622211751544,92.4196984567424
0.5,61,-35.2226585639592,-0.61816045842304,2425.82366859143,5.56651521153788,92.423170091574
0.5,61.05,-35.3842399253514,-0.619655789022974,2427.82110999227,5.57080907636536,92.4266366050762
0.5,61.1,-35.5443966721228,-0.621025216569253,2429.81855178005,5.57510276984579,92.4300980056488
0.5,61.15,-35.7035598465796,-0.622255830404951,2431.81599394829,5.5793962921877,92.4335543016801
0.5,61.2,-35.8620224620324,-0.623336242329518,2433.8134364905,5.58368964359922,92.437005501547
0.5,61.25,-36.0199574513588,-0.62425660546371,2435.81087940027,5.58798282428805,92.4404516136151
0.5,61.3,-36.1774329395341,-0.625008632839953,2437.8083226712,5.59227583446146,92.4438926462388
0.5,61.35,-36.3344245986823,-0.625585615160213,2439.80576629691,5.59656867432629,92.447328607761
0.5,61.4,-36.4908250894726,-0.625982437277996,2441.80321027107,5.60086134408897,92.4507595065134
0.5,61.45,-36.6464507404581,-0.626195593055386,2443.80065458738,5.60515384395544,92.4541853508165
0.5,61.5,-36.801045699309,-0.626223198322818,2445.79809923957,5.60944617413125,92.4576061489793
0.5,61.55,-36.9542838328092,-0.626065001731583,2447.79554422141,5.61373833482146,92.4610219092995
0.5,61.6,-37.1057686759613,-0.625722393338406,2449.79298952668,5.61803032623069,92.4644326400635
0.5,61.65,-37.2550317495511,-0.625198410800146,2451.79043514922,5.62232214856312,92.4678383495465
0.5,61.7,-37.401529591163,-0.624497743086108,2453.78788108289,5.62661380202245,92.4712390460123
0.5,61.75,-37.5446398850006,-0.623626731636846,2455.78532732157,5.63090528681195,92.4746347377133
0.5,61.8,-37.6836571366187,-0.622593368913349,2457.78277385919,5.63519660313442,92.4780254328907
